record_id,record_class,source_table_number,source_pdf_page,reference_date,mineral_name_source,normalized_top50_materials_json,scope_type,state_or_ut,geography_name_source,grade_or_measure_source,resource_basis,unit_source,unit_scale_to_base,base_unit,std111_proved,std121_probable,std122_probable,reserves_total_a,std211_feasibility,std221_prefeasibility,std222_prefeasibility,std331_measured,std332_indicated,std333_inferred,std334_reconnaissance,remaining_resources_total_b,total_resources_a_plus_b,total_resources_base_quantity,blank_numeric_cells_interpreted_as_zero,source_figures_rounded,arithmetic_max_abs_error_source_units,arithmetic_tolerance_source_units,arithmetic_validation_pass,latitude,longitude,coordinates_available_in_source,spatial_integration_status,source_id,source_url,source_pdf_url,source_file_sha256,extraction_method
IBM-NMI2025-5-04-grade-all-india-others-01,official_nmi_resource_inventory,5.04,4,2025-04-01,Asbestos,[],grade,,All India,Others,bulk_mineral_or_source_grade,Tonne,1.0,tonnes,0.0,0.0,0.0,0.0,0.0,332459.0,99675.0,0.0,0.0,0.0,0.0,432134.0,432134.0,432134.0,0,True,0.0,8.64268,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-04-grade-all-india-not-known-01,official_nmi_resource_inventory,5.04,4,2025-04-01,Asbestos,[],grade,,All India,Not Known,bulk_mineral_or_source_grade,Tonne,1.0,tonnes,0.0,0.0,0.0,0.0,59623.0,627.0,65467.0,0.0,0.0,279574.0,57800.0,463091.0,463091.0,463091.0,0,True,0.0,9.26182,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-04-grade-all-india-unclassified-01,official_nmi_resource_inventory,5.04,4,2025-04-01,Asbestos,[],grade,,All India,Unclassified,bulk_mineral_or_source_grade,Tonne,1.0,tonnes,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10000.0,37200.0,9500.0,0.0,56701.0,56701.0,56701.0,0,True,0.0,2.0,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-04-state-andhra-pradesh-total-01,official_nmi_resource_inventory,5.04,4,2025-04-01,Asbestos,[],state,Andhra Pradesh,Andhra Pradesh,Total,bulk_mineral_or_source_grade,Tonne,1.0,tonnes,0.0,0.0,0.0,0.0,684839.0,39126.0,16553.0,0.0,1541.0,55936.0,0.0,797995.0,797995.0,797995.0,0,True,0.0,15.959900000000001,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-04-state-jharkhand-total-01,official_nmi_resource_inventory,5.04,4,2025-04-01,Asbestos,[],state,Jharkhand,Jharkhand,Total,bulk_mineral_or_source_grade,Tonne,1.0,tonnes,0.0,0.0,0.0,0.0,0.0,3871.0,18309.0,2885.0,5769.0,124059.0,0.0,154893.0,154893.0,154893.0,0,True,0.0,3.0978600000000003,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-04-state-karnataka-total-01,official_nmi_resource_inventory,5.04,4,2025-04-01,Asbestos,[],state,Karnataka,Karnataka,Total,bulk_mineral_or_source_grade,Tonne,1.0,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2441037.0,5841420.0,0.0,8282457.0,8282457.0,8282457.0,0,True,0.0,165.64914000000002,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-04-state-odisha-total-01,official_nmi_resource_inventory,5.04,4,2025-04-01,Asbestos,[],state,Odisha,Odisha,Total,bulk_mineral_or_source_grade,Tonne,1.0,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,37200.0,9500.0,0.0,56700.0,56700.0,56700.0,0,True,0.0,2.0,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-04-state-rajasthan-total-01,official_nmi_resource_inventory,5.04,4,2025-04-01,Asbestos,[],state,Rajasthan,Rajasthan,Total,bulk_mineral_or_source_grade,Tonne,1.0,tonnes,0.0,0.0,0.0,0.0,1803183.0,3070449.0,4027514.0,87802.0,42101.0,4526861.0,57800.0,13615710.0,13615710.0,13615710.0,0,True,0.0,272.3142,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-04-state-uttarakhand-total-01,official_nmi_resource_inventory,5.04,4,2025-04-01,Asbestos,[],state,Uttarakhand,Uttarakhand,Total,bulk_mineral_or_source_grade,Tonne,1.0,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.0,0.0,0.0,311.0,311.0,311.0,0,True,0.0,2.0,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-05-national-total-all-india-total-01,official_nmi_resource_inventory,5.05,5,2025-04-01,Bauxite,"[""Aluminium""]",national_total,,All India,Total,bulk_mineral_or_source_grade,'000 Tonnes,1000.0,tonnes,657255.0,21863.0,505570.0,1184687.0,219085.0,122456.0,290122.0,511292.0,1146718.0,2563813.0,636787.0,5490275.0,6674962.0,6674962000.0,0,True,2.0,133.49924000000001,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-05-grade-all-india-abrasive-01,official_nmi_resource_inventory,5.05,5,2025-04-01,Bauxite,"[""Aluminium""]",grade,,All India,Abrasive,bulk_mineral_or_source_grade,'000 Tonnes,1000.0,tonnes,3812.0,0.0,0.0,3812.0,331.0,1070.0,0.0,92.0,56.0,961.0,840.0,3350.0,7162.0,7162000.0,0,True,0.0,2.0,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-05-grade-all-india-beneficiable-01,official_nmi_resource_inventory,5.05,5,2025-04-01,Bauxite,"[""Aluminium""]",grade,,All India,Beneficiable,bulk_mineral_or_source_grade,'000 Tonnes,1000.0,tonnes,12987.0,633.0,300247.0,313867.0,484.0,829.0,12954.0,0.0,269048.0,280992.0,253284.0,817591.0,1131457.0,1131457000.0,0,True,1.0,22.629140000000003,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-05-grade-all-india-chemical-01,official_nmi_resource_inventory,5.05,5,2025-04-01,Bauxite,"[""Aluminium""]",grade,,All India,Chemical,bulk_mineral_or_source_grade,'000 Tonnes,1000.0,tonnes,7691.0,622.0,0.0,8313.0,1271.0,4533.0,396.0,2877.0,182.0,4402.0,0.0,13661.0,21974.0,21974000.0,0,True,0.0,2.0,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-05-grade-all-india-chemical-refractory-mixed-with-others-01,official_nmi_resource_inventory,5.05,5,2025-04-01,Bauxite,"[""Aluminium""]",grade,,All India,Chemical/Refractory Mixed With Others,bulk_mineral_or_source_grade,'000 Tonnes,1000.0,tonnes,476.0,0.0,0.0,476.0,342.0,1854.0,148.0,1919.0,216.0,7783.0,0.0,12262.0,12738.0,12738000.0,0,True,0.0,2.0,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-05-grade-all-india-low-grade-01,official_nmi_resource_inventory,5.05,5,2025-04-01,Bauxite,"[""Aluminium""]",grade,,All India,Low Grade,bulk_mineral_or_source_grade,'000 Tonnes,1000.0,tonnes,102343.0,1917.0,29952.0,134212.0,19580.0,16198.0,21224.0,23084.0,241472.0,180064.0,99406.0,601028.0,735240.0,735240000.0,0,True,0.0,14.7048,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-05-grade-all-india-metallurgical-mixed-01,official_nmi_resource_inventory,5.05,5,2025-04-01,Bauxite,"[""Aluminium""]",grade,,All India,Metallurgical Mixed,contained_metal_or_compound,'000 Tonnes,1000.0,tonnes,7404.0,229.0,2136.0,9769.0,6891.0,2453.0,7390.0,58958.0,11308.0,38349.0,16846.0,142194.0,151963.0,151963000.0,0,True,1.0,3.03926,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-05-grade-all-india-metallurgical-1-01,official_nmi_resource_inventory,5.05,5,2025-04-01,Bauxite,"[""Aluminium""]",grade,,All India,Metallurgical-1,contained_metal_or_compound,'000 Tonnes,1000.0,tonnes,403077.0,3877.0,24494.0,431448.0,149392.0,31788.0,142528.0,391784.0,442957.0,1433829.0,32067.0,2624345.0,3055793.0,3055793000.0,0,True,0.0,61.115860000000005,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-05-grade-all-india-metallurgical-2-01,official_nmi_resource_inventory,5.05,5,2025-04-01,Bauxite,"[""Aluminium""]",grade,,All India,Metallurgical-2,contained_metal_or_compound,'000 Tonnes,1000.0,tonnes,33108.0,6687.0,137386.0,177180.0,21183.0,25069.0,49167.0,15469.0,150002.0,352410.0,24461.0,637762.0,814942.0,814942000.0,0,True,1.0,16.298840000000002,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-05-grade-all-india-mixed-grade-excluding-chem-refrac-01,official_nmi_resource_inventory,5.05,5,2025-04-01,Bauxite,"[""Aluminium""]",grade,,All India,Mixed Grade Excluding Chem./Refrac.,bulk_mineral_or_source_grade,'000 Tonnes,1000.0,tonnes,13356.0,0.0,1508.0,14863.0,10236.0,9904.0,7170.0,6839.0,4370.0,13862.0,46.0,52429.0,67292.0,67292000.0,0,True,2.0,2.0,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-05-grade-all-india-not-known-01,official_nmi_resource_inventory,5.05,5,2025-04-01,Bauxite,"[""Aluminium""]",grade,,All India,Not - Known,bulk_mineral_or_source_grade,'000 Tonnes,1000.0,tonnes,67025.0,96.0,2149.0,69271.0,4052.0,1564.0,284.0,2160.0,190.0,179165.0,185558.0,372974.0,442244.0,442244000.0,0,True,1.0,8.84488,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-05-grade-all-india-others-01,official_nmi_resource_inventory,5.05,5,2025-04-01,Bauxite,"[""Aluminium""]",grade,,All India,Others,bulk_mineral_or_source_grade,'000 Tonnes,1000.0,tonnes,58.0,2740.0,3646.0,6444.0,297.0,193.0,1659.0,1949.0,13991.0,45548.0,13797.0,77435.0,83878.0,83878000.0,0,True,1.0,2.0,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-05-grade-all-india-refractory-01,official_nmi_resource_inventory,5.05,5,2025-04-01,Bauxite,"[""Aluminium""]",grade,,All India,Refractory,bulk_mineral_or_source_grade,'000 Tonnes,1000.0,tonnes,4704.0,4628.0,3874.0,13206.0,2938.0,4898.0,46568.0,6162.0,266.0,14355.0,748.0,75933.0,89140.0,89140000.0,0,True,2.0,2.0,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-05-grade-all-india-unclassified-01,official_nmi_resource_inventory,5.05,5,2025-04-01,Bauxite,"[""Aluminium""]",grade,,All India,Unclassified,bulk_mineral_or_source_grade,'000 Tonnes,1000.0,tonnes,1213.0,434.0,178.0,1826.0,2088.0,22103.0,635.0,0.0,12660.0,12093.0,9734.0,59312.0,61138.0,61138000.0,0,True,1.0,2.0,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-05-state-andhra-pradesh-total-01,official_nmi_resource_inventory,5.05,5,2025-04-01,Bauxite,"[""Aluminium""]",state,Andhra Pradesh,Andhra Pradesh,Total,bulk_mineral_or_source_grade,'000 Tonnes,1000.0,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188971.0,138120.0,288176.0,181810.0,797077.0,797077.0,797077000.0,0,True,0.0,15.941540000000002,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-05-state-bihar-total-01,official_nmi_resource_inventory,5.05,5,2025-04-01,Bauxite,"[""Aluminium""]",state,Bihar,Bihar,Total,bulk_mineral_or_source_grade,'000 Tonnes,1000.0,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7714.0,790.0,8504.0,8504.0,8504000.0,0,True,0.0,2.0,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-05-state-chhattisgarh-total-01,official_nmi_resource_inventory,5.05,5,2025-04-01,Bauxite,"[""Aluminium""]",state,Chhattisgarh,Chhattisgarh,Total,bulk_mineral_or_source_grade,'000 Tonnes,1000.0,tonnes,41880.0,7600.0,6354.0,55834.0,10244.0,5881.0,46773.0,37763.0,143294.0,1025550.0,216829.0,1486332.0,1542166.0,1542166000.0,0,True,2.0,30.843320000000002,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-05-state-goa-total-01,official_nmi_resource_inventory,5.05,5,2025-04-01,Bauxite,"[""Aluminium""]",state,Goa,Goa,Total,bulk_mineral_or_source_grade,'000 Tonnes,1000.0,tonnes,8296.0,67.0,1702.0,10064.0,4889.0,1097.0,8129.0,6820.0,0.0,36779.0,0.0,57714.0,67779.0,67779000.0,0,True,1.0,2.0,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-05-state-gujarat-total-01,official_nmi_resource_inventory,5.05,5,2025-04-01,Bauxite,"[""Aluminium""]",state,Gujarat,Gujarat,Total,bulk_mineral_or_source_grade,'000 Tonnes,1000.0,tonnes,173614.0,2690.0,15900.0,192204.0,59082.0,44580.0,25797.0,28592.0,36469.0,69163.0,15833.0,279516.0,471720.0,471720000.0,0,True,0.0,9.4344,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-05-state-jammu-kashmir-total-01,official_nmi_resource_inventory,5.05,5,2025-04-01,Bauxite,"[""Aluminium""]",state,Jammu & Kashmir,Jammu & Kashmir,Total,bulk_mineral_or_source_grade,'000 Tonnes,1000.0,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1323.0,182.0,24930.0,0.0,26435.0,26435.0,26435000.0,0,True,0.0,2.0,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-05-state-jharkhand-total-01,official_nmi_resource_inventory,5.05,5,2025-04-01,Bauxite,"[""Aluminium""]",state,Jharkhand,Jharkhand,Total,bulk_mineral_or_source_grade,'000 Tonnes,1000.0,tonnes,39872.0,892.0,17498.0,58263.0,13419.0,18828.0,18260.0,21792.0,77155.0,82123.0,41050.0,272628.0,330891.0,330891000.0,0,True,1.0,6.617820000000001,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
