record_id,record_type,source_id,dimension,category_source,category_normalized,as_of_date,provisional,lease_count,lease_count_source,lease_area_ha,lease_area_ha_source,lease_count_share_pct,lease_area_share_pct,is_total,normalized_material_ids_json,normalized_material_names_json,chemical_or_english_names_json,formulae_or_symbols_json,source_table,source_pdf_page,source_printed_page,source_url,source_access_date,source_document_sha256,scope_exclusions_json,coordinates_published,geometry_published,model_evidence_role,quality_flags_json,notes
IBM-IMYB2024-LEASE-AGG-038,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,state_or_ut,Kerala,Kerala,2023-03-31,False,5,5,421.65,421.65,,,False,[],[],[],[],Table 1,38,23,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""non_spatial_aggregate""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
IBM-IMYB2024-LEASE-AGG-039,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,state_or_ut,Kerala,Kerala,2024-03-31,True,5,5,421.654,421.654,,,False,[],[],[],[],Table 1,38,23,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""non_spatial_aggregate"",""provisional_2024_status""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
IBM-IMYB2024-LEASE-AGG-040,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,state_or_ut,Ladakh(UT)***,Ladakh,2022-03-31,False,,,,,,,False,[],[],[],[],Table 1,38,23,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""source_value_not_reported"",""non_spatial_aggregate""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
IBM-IMYB2024-LEASE-AGG-041,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,state_or_ut,Ladakh(UT)***,Ladakh,2023-03-31,False,,,,,,,False,[],[],[],[],Table 1,38,23,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""source_value_not_reported"",""non_spatial_aggregate""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
IBM-IMYB2024-LEASE-AGG-042,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,state_or_ut,Ladakh(UT)***,Ladakh,2024-03-31,True,1,1,159.0,159,,,False,[],[],[],[],Table 1,38,23,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""non_spatial_aggregate"",""provisional_2024_status""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
IBM-IMYB2024-LEASE-AGG-043,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,state_or_ut,Meghalaya,Meghalaya,2022-03-31,False,21,21,789.34,789.34,,,False,[],[],[],[],Table 1,38,23,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""non_spatial_aggregate""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
IBM-IMYB2024-LEASE-AGG-044,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,state_or_ut,Meghalaya,Meghalaya,2023-03-31,False,23,23,1061.39,1061.39,,,False,[],[],[],[],Table 1,38,23,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""non_spatial_aggregate""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
IBM-IMYB2024-LEASE-AGG-045,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,state_or_ut,Meghalaya,Meghalaya,2024-03-31,True,23,23,824.6102,824.6102,,,False,[],[],[],[],Table 1,38,23,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""non_spatial_aggregate"",""provisional_2024_status""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
IBM-IMYB2024-LEASE-AGG-046,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,state_or_ut,Madhya Pradesh,Madhya Pradesh,2022-03-31,False,613,613,37838.75,37838.75,,,False,[],[],[],[],Table 1,38,23,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""non_spatial_aggregate""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
IBM-IMYB2024-LEASE-AGG-047,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,state_or_ut,Madhya Pradesh,Madhya Pradesh,2023-03-31,False,598,598,41196.77,41196.77,,,False,[],[],[],[],Table 1,38,23,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""non_spatial_aggregate""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
IBM-IMYB2024-LEASE-AGG-048,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,state_or_ut,Madhya Pradesh,Madhya Pradesh,2024-03-31,True,644,644,43658.856,43658.856,,,False,[],[],[],[],Table 1,38,23,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""non_spatial_aggregate"",""provisional_2024_status""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
IBM-IMYB2024-LEASE-AGG-049,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,state_or_ut,Maharashtra,Maharashtra,2022-03-31,False,130,130,12872.74,12872.74,,,False,[],[],[],[],Table 1,38,23,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""non_spatial_aggregate""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
IBM-IMYB2024-LEASE-AGG-050,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,state_or_ut,Maharashtra,Maharashtra,2023-03-31,False,113,113,11149.17,11149.17,,,False,[],[],[],[],Table 1,38,23,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""non_spatial_aggregate""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
IBM-IMYB2024-LEASE-AGG-051,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,state_or_ut,Maharashtra,Maharashtra,2024-03-31,True,111,111,10990.034,10990.034,,,False,[],[],[],[],Table 1,38,23,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""non_spatial_aggregate"",""provisional_2024_status""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
IBM-IMYB2024-LEASE-AGG-052,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,state_or_ut,Odisha,Odisha,2022-03-31,False,117,117,33872.45,33872.45,,,False,[],[],[],[],Table 1,38,23,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""non_spatial_aggregate""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
IBM-IMYB2024-LEASE-AGG-053,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,state_or_ut,Odisha,Odisha,2023-03-31,False,118,118,36066.91,36066.91,,,False,[],[],[],[],Table 1,38,23,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""non_spatial_aggregate""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
IBM-IMYB2024-LEASE-AGG-054,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,state_or_ut,Odisha,Odisha,2024-03-31,True,153,153,46921.1818,46921.1818,,,False,[],[],[],[],Table 1,38,23,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""non_spatial_aggregate"",""provisional_2024_status""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
IBM-IMYB2024-LEASE-AGG-055,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,state_or_ut,Rajasthan,Rajasthan,2022-03-31,False,168,168,34528.73,34528.73,,,False,[],[],[],[],Table 1,39,24,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""non_spatial_aggregate""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
IBM-IMYB2024-LEASE-AGG-056,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,state_or_ut,Rajasthan,Rajasthan,2023-03-31,False,145,145,35007.52,35007.52,,,False,[],[],[],[],Table 1,39,24,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""non_spatial_aggregate""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
IBM-IMYB2024-LEASE-AGG-057,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,state_or_ut,Rajasthan,Rajasthan,2024-03-31,True,137,137,36253.10025,36253.10025,,,False,[],[],[],[],Table 1,39,24,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""non_spatial_aggregate"",""provisional_2024_status""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
IBM-IMYB2024-LEASE-AGG-058,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,state_or_ut,Tamil Nadu,Tamil Nadu,2022-03-31,False,459,459,9158.7,9158.7,,,False,[],[],[],[],Table 1,39,24,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""non_spatial_aggregate""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
IBM-IMYB2024-LEASE-AGG-059,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,state_or_ut,Tamil Nadu,Tamil Nadu,2023-03-31,False,456,456,9097.96,9097.96,,,False,[],[],[],[],Table 1,39,24,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""non_spatial_aggregate""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
IBM-IMYB2024-LEASE-AGG-060,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,state_or_ut,Tamil Nadu,Tamil Nadu,2024-03-31,True,455,455,9096.255,9096.255,,,False,[],[],[],[],Table 1,39,24,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""non_spatial_aggregate"",""provisional_2024_status""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
IBM-IMYB2024-LEASE-AGG-061,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,state_or_ut,Telangana,Telangana,2022-03-31,False,80,80,10227.38,10227.38,,,False,[],[],[],[],Table 1,39,24,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""non_spatial_aggregate""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
IBM-IMYB2024-LEASE-AGG-062,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,state_or_ut,Telangana,Telangana,2023-03-31,False,79,79,10442.61,10442.61,,,False,[],[],[],[],Table 1,39,24,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""non_spatial_aggregate""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
IBM-IMYB2024-LEASE-AGG-063,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,state_or_ut,Telangana,Telangana,2024-03-31,True,78,78,10429.733,10429.733,,,False,[],[],[],[],Table 1,39,24,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""non_spatial_aggregate"",""provisional_2024_status""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
IBM-IMYB2024-LEASE-AGG-064,official_mining_lease_aggregate,SRC_IBM_INDIAN_MINERALS_YEARBOOK_2024_CONCESSIONS,state_or_ut,Uttar Pradesh,Uttar Pradesh,2022-03-31,False,4,4,2579.56,2579.56,,,False,[],[],[],[],Table 1,39,24,https://ibm.gov.in/writereaddata/files/17690756386971f3b675b8aFINAL_IMYB2024_as_on_21.01.2026.pdf,2026-09-10,5b3208e019f95f8976bdb1e7dd7e7dcebba41af78e149ba162a97c98cc070ded,"[""atomic_minerals"",""coal"",""lignite"",""petroleum"",""natural_gas"",""minor_minerals""]",False,False,excluded_context_only,"[""non_spatial_aggregate""]","Preserves the source table value and scope; it is not a site, reserve/resource estimate, production record, or proof of current operation."
