record_id,source_family,source_record_id,source_event_record_ids_json,source_event_count,block_name,block_name_aliases_json,state_or_ut,district,block_area_ha,exploration_level,latitude,longitude,h3_r6,h3_r3,target_material,target_chemical_names_json,target_symbols_or_formulae_json,source_label_type,geometry_quality_status,geometry_model_role,geometry_source_url,source_url,target_known_evidence_records,internal_spatial_cv_auc,internal_spatial_cv_recall_at_background_top5pct,nearest_known_target_evidence_km,outside_25km_known_evidence,within_250km_known_evidence,primary_transfer_cohort,candidate_distance_domain,target_prospectivity_score,target_national_percentile,target_score_rank_among_50,target_is_centroid_top1,target_in_centroid_top5,centroid_published_top_material,centroid_published_record_class,centroid_is_published_candidate,target_specific_priority_gate,source_label_limitations,data_quality_flags_json
OBT-84a0f33c689c55b4,central_critical_mineral_auction,barwar,"[""CMB-EVENT-T4-O10""]",1,Barwar Phosphorite Block,"[""Barwar Phosphorite Block""]",Uttar Pradesh,Lalitpur,505.38000000,,24.29781964,78.89267582,863d9c327ffffff,833d9cfffffffff,Phosphorus,"[""phosphorus""]","[""P""]",official_auction_or_exploration_target_not_confirmed_deposit,accepted,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=15841_10.%20MBS_Barwar%20Phosphorite%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=15825_1.%20GoI%20MoM%20-%20Tranche%20IV%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,85,0.70646367,0.08235294,167.23158264,True,True,True,True,0.06573407,0.16406542,11.00000000,False,False,Copper,regional_background,False,False,"The source identifies an auction or exploration target, not a confirmed deposit, resource, reserve, discovery, grade continuity, economic viability, current grant, operating mine, or permission to enter land. Source-independent publication does not prove knowledge-independence from historical mineral evidence.","[""official_auction_or_exploration_target_not_confirmed_deposit"",""complete_historical_source_label_independence_not_established""]"
OBT-f03547327e5654f5,central_critical_mineral_auction,baswapur,"[""CMB-EVENT-T8-O10""]",1,"Baswapur Titanium, Vanadium, Gallium and Aluminous Laterite Block","[""Baswapur Titanium, Vanadium, Gallium and Aluminous Laterite Block""]",Telangana,Vikarabad,405.67000000,,17.45111111,77.67083333,8660a26cfffffff,836084fffffffff,Aluminium,"[""aluminium""]","[""Al""]",official_auction_or_exploration_target_not_confirmed_deposit,accepted,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring,"https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27334_Baswapur%20Titanium,%20Vanadium,%20Gallium%20and%20Aluminous%20Laterite%20Block_MBS.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-",https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27316_GoI%20MoM%20-%20Tranche%20VIII%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,110,0.69101240,0.07272727,143.93652344,True,True,True,True,0.58297735,0.87874770,1.00000000,True,True,Aluminium,regional_background,False,False,"The source identifies an auction or exploration target, not a confirmed deposit, resource, reserve, discovery, grade continuity, economic viability, current grant, operating mine, or permission to enter land. Source-independent publication does not prove knowledge-independence from historical mineral evidence.","[""official_auction_or_exploration_target_not_confirmed_deposit"",""complete_historical_source_label_independence_not_established""]"
OBT-69ba3a0d26e74c69,central_critical_mineral_auction,baswapur,"[""CMB-EVENT-T8-O10""]",1,"Baswapur Titanium, Vanadium, Gallium and Aluminous Laterite Block","[""Baswapur Titanium, Vanadium, Gallium and Aluminous Laterite Block""]",Telangana,Vikarabad,405.67000000,,17.45111111,77.67083333,8660a26cfffffff,836084fffffffff,Gallium,"[""gallium""]","[""Ga""]",official_auction_or_exploration_target_not_confirmed_deposit,accepted,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring,"https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27334_Baswapur%20Titanium,%20Vanadium,%20Gallium%20and%20Aluminous%20Laterite%20Block_MBS.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-",https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27316_GoI%20MoM%20-%20Tranche%20VIII%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,1,,,891.60247803,True,False,True,False,0.00005762,,30.00000000,False,False,Aluminium,regional_background,False,False,"The source identifies an auction or exploration target, not a confirmed deposit, resource, reserve, discovery, grade continuity, economic viability, current grant, operating mine, or permission to enter land. Source-independent publication does not prove knowledge-independence from historical mineral evidence.","[""official_auction_or_exploration_target_not_confirmed_deposit"",""target_model_below_published_minimum_support"",""target_model_does_not_pass_internal_minimum_holdout_auc"",""complete_historical_source_label_independence_not_established""]"
OBT-6540d3ffe2104670,central_critical_mineral_auction,baswapur,"[""CMB-EVENT-T8-O10""]",1,"Baswapur Titanium, Vanadium, Gallium and Aluminous Laterite Block","[""Baswapur Titanium, Vanadium, Gallium and Aluminous Laterite Block""]",Telangana,Vikarabad,405.67000000,,17.45111111,77.67083333,8660a26cfffffff,836084fffffffff,Titanium,"[""titanium"",""titanium dioxide""]","[""Ti"",""TiO2""]",official_auction_or_exploration_target_not_confirmed_deposit,accepted,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring,"https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27334_Baswapur%20Titanium,%20Vanadium,%20Gallium%20and%20Aluminous%20Laterite%20Block_MBS.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-",https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27316_GoI%20MoM%20-%20Tranche%20VIII%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,39,0.66236029,0.25641026,250.95687866,True,False,True,False,0.52845615,0.88975185,2.00000000,False,True,Aluminium,regional_background,False,False,"The source identifies an auction or exploration target, not a confirmed deposit, resource, reserve, discovery, grade continuity, economic viability, current grant, operating mine, or permission to enter land. Source-independent publication does not prove knowledge-independence from historical mineral evidence.","[""official_auction_or_exploration_target_not_confirmed_deposit"",""complete_historical_source_label_independence_not_established""]"
OBT-ed6aee1a3bc872b7,central_critical_mineral_auction,baswapur,"[""CMB-EVENT-T8-O10""]",1,"Baswapur Titanium, Vanadium, Gallium and Aluminous Laterite Block","[""Baswapur Titanium, Vanadium, Gallium and Aluminous Laterite Block""]",Telangana,Vikarabad,405.67000000,,17.45111111,77.67083333,8660a26cfffffff,836084fffffffff,Vanadium,"[""vanadium""]","[""V""]",official_auction_or_exploration_target_not_confirmed_deposit,accepted,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring,"https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27334_Baswapur%20Titanium,%20Vanadium,%20Gallium%20and%20Aluminous%20Laterite%20Block_MBS.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-",https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27316_GoI%20MoM%20-%20Tranche%20VIII%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,10,0.37920000,0.00000000,250.95687866,True,False,True,False,0.11540763,0.65577483,8.00000000,False,False,Aluminium,regional_background,False,False,"The source identifies an auction or exploration target, not a confirmed deposit, resource, reserve, discovery, grade continuity, economic viability, current grant, operating mine, or permission to enter land. Source-independent publication does not prove knowledge-independence from historical mineral evidence.","[""official_auction_or_exploration_target_not_confirmed_deposit"",""target_model_does_not_pass_internal_minimum_holdout_auc"",""complete_historical_source_label_independence_not_established""]"
OBT-ed1543e2aca374b5,central_critical_mineral_auction,beku,"[""CMB-EVENT-T6-O04"",""CMB-EVENT-T8-O09""]",2,Beku Rare Metal Block,"[""Beku Rare Metal Block""]",West Bengal,Purulia,103.00000000,,23.43686810,85.96136462,863ca8767ffffff,833ca8fffffffff,Lithium,"[""lithium""]","[""Li""]",official_auction_or_exploration_target_not_confirmed_deposit,accepted,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27335_Beku%20Rare%20Metal%20Block_MBS.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27316_GoI%20MoM%20-%20Tranche%20VIII%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,1,,,674.68035889,True,False,True,False,0.00050425,,27.00000000,False,False,Titanium,known_evidence_area,False,False,"The source identifies an auction or exploration target, not a confirmed deposit, resource, reserve, discovery, grade continuity, economic viability, current grant, operating mine, or permission to enter land. Source-independent publication does not prove knowledge-independence from historical mineral evidence.","[""official_auction_or_exploration_target_not_confirmed_deposit"",""target_model_below_published_minimum_support"",""target_model_does_not_pass_internal_minimum_holdout_auc"",""complete_historical_source_label_independence_not_established""]"
OBT-d07006a6fdbec34b,central_critical_mineral_auction,betjharan,"[""CMB-EVENT-T8-O14""]",1,"Betjharan Titanium, Vanadium and Iron Ore Block","[""Betjharan Titanium, Vanadium and Iron Ore Block""]",Odisha,Mayurbhanj,391.81000000,,22.25597000,86.31895500,863cab497ffffff,833c8cfffffffff,Iron,"[""iron""]","[""Fe""]",official_auction_or_exploration_target_not_confirmed_deposit,accepted,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring,"https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27330_Betjharan%20Titanium,%20Vanadium%20and%20Iron%20Ore%20Block_MBS.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-",https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27316_GoI%20MoM%20-%20Tranche%20VIII%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,238,0.85629458,0.44537815,28.25119781,True,True,True,True,0.41386068,0.82606077,4.00000000,False,True,Molybdenum,regional_background,False,False,"The source identifies an auction or exploration target, not a confirmed deposit, resource, reserve, discovery, grade continuity, economic viability, current grant, operating mine, or permission to enter land. Source-independent publication does not prove knowledge-independence from historical mineral evidence.","[""official_auction_or_exploration_target_not_confirmed_deposit"",""complete_historical_source_label_independence_not_established""]"
OBT-2780d14a23022201,central_critical_mineral_auction,betjharan,"[""CMB-EVENT-T8-O14""]",1,"Betjharan Titanium, Vanadium and Iron Ore Block","[""Betjharan Titanium, Vanadium and Iron Ore Block""]",Odisha,Mayurbhanj,391.81000000,,22.25597000,86.31895500,863cab497ffffff,833c8cfffffffff,Titanium,"[""titanium"",""titanium dioxide""]","[""Ti"",""TiO2""]",official_auction_or_exploration_target_not_confirmed_deposit,accepted,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring,"https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27330_Betjharan%20Titanium,%20Vanadium%20and%20Iron%20Ore%20Block_MBS.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-",https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27316_GoI%20MoM%20-%20Tranche%20VIII%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,39,0.66236029,0.25641026,38.81702423,True,True,True,True,0.38740391,0.74441761,9.00000000,False,False,Molybdenum,regional_background,False,False,"The source identifies an auction or exploration target, not a confirmed deposit, resource, reserve, discovery, grade continuity, economic viability, current grant, operating mine, or permission to enter land. Source-independent publication does not prove knowledge-independence from historical mineral evidence.","[""official_auction_or_exploration_target_not_confirmed_deposit"",""complete_historical_source_label_independence_not_established""]"
OBT-5859c6c2b96f9043,central_critical_mineral_auction,betjharan,"[""CMB-EVENT-T8-O14""]",1,"Betjharan Titanium, Vanadium and Iron Ore Block","[""Betjharan Titanium, Vanadium and Iron Ore Block""]",Odisha,Mayurbhanj,391.81000000,,22.25597000,86.31895500,863cab497ffffff,833c8cfffffffff,Vanadium,"[""vanadium""]","[""V""]",official_auction_or_exploration_target_not_confirmed_deposit,accepted,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring,"https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27330_Betjharan%20Titanium,%20Vanadium%20and%20Iron%20Ore%20Block_MBS.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-",https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27316_GoI%20MoM%20-%20Tranche%20VIII%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,10,0.37920000,0.00000000,38.81702423,True,True,True,True,0.33803537,0.93712687,12.00000000,False,False,Molybdenum,regional_background,False,False,"The source identifies an auction or exploration target, not a confirmed deposit, resource, reserve, discovery, grade continuity, economic viability, current grant, operating mine, or permission to enter land. Source-independent publication does not prove knowledge-independence from historical mineral evidence.","[""official_auction_or_exploration_target_not_confirmed_deposit"",""target_model_does_not_pass_internal_minimum_holdout_auc"",""complete_historical_source_label_independence_not_established""]"
OBT-07d258d1adde2417,central_critical_mineral_auction,bharatbahal,"[""CMB-EVENT-T6-O16""]",1,"Bharatbahal Graphite, Manganese and Associated Mineral Block","[""Bharatbahal Graphite, Manganese and Associated Mineral Block""]",Odisha,Balangir,201.31000000,,20.80600517,83.23481614,863c86327ffffff,833c86fffffffff,Graphite,"[""carbon""]","[""C""]",official_auction_or_exploration_target_not_confirmed_deposit,accepted,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22695_8.%20Bharatbahal%20Block%20Summary.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22681_GoI%20MoM%20-%20Tranche%20VI%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,15,0.87053333,0.53333333,16.13337708,False,True,False,False,0.49163735,0.96243745,2.00000000,False,True,Manganese,regional_background,False,False,"The source identifies an auction or exploration target, not a confirmed deposit, resource, reserve, discovery, grade continuity, economic viability, current grant, operating mine, or permission to enter land. Source-independent publication does not prove knowledge-independence from historical mineral evidence.","[""official_auction_or_exploration_target_not_confirmed_deposit"",""within_25km_of_training_evidence_excluded_from_primary_transfer_cohort"",""complete_historical_source_label_independence_not_established""]"
OBT-bd857318ae2b9762,central_critical_mineral_auction,bharatbahal,"[""CMB-EVENT-T6-O16""]",1,"Bharatbahal Graphite, Manganese and Associated Mineral Block","[""Bharatbahal Graphite, Manganese and Associated Mineral Block""]",Odisha,Balangir,201.31000000,,20.80600517,83.23481614,863c86327ffffff,833c86fffffffff,Manganese,"[""manganese""]","[""Mn""]",official_auction_or_exploration_target_not_confirmed_deposit,accepted,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22695_8.%20Bharatbahal%20Block%20Summary.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22681_GoI%20MoM%20-%20Tranche%20VI%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,130,0.85341124,0.20769231,136.95545959,True,True,True,True,0.58897704,0.96112168,1.00000000,True,True,Manganese,regional_background,False,False,"The source identifies an auction or exploration target, not a confirmed deposit, resource, reserve, discovery, grade continuity, economic viability, current grant, operating mine, or permission to enter land. Source-independent publication does not prove knowledge-independence from historical mineral evidence.","[""official_auction_or_exploration_target_not_confirmed_deposit"",""complete_historical_source_label_independence_not_established""]"
OBT-169bff0d9e281a9c,central_critical_mineral_auction,bharatbahal,"[""CMB-EVENT-T6-O16""]",1,"Bharatbahal Graphite, Manganese and Associated Mineral Block","[""Bharatbahal Graphite, Manganese and Associated Mineral Block""]",Odisha,Balangir,201.31000000,,20.80600517,83.23481614,863c86327ffffff,833c86fffffffff,Vanadium,"[""vanadium""]","[""V""]",official_auction_or_exploration_target_not_confirmed_deposit,accepted,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22695_8.%20Bharatbahal%20Block%20Summary.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22681_GoI%20MoM%20-%20Tranche%20VI%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,10,0.37920000,0.00000000,316.12808228,True,False,True,False,0.10177603,0.49600145,14.00000000,False,False,Manganese,regional_background,False,False,"The source identifies an auction or exploration target, not a confirmed deposit, resource, reserve, discovery, grade continuity, economic viability, current grant, operating mine, or permission to enter land. Source-independent publication does not prove knowledge-independence from historical mineral evidence.","[""official_auction_or_exploration_target_not_confirmed_deposit"",""target_model_does_not_pass_internal_minimum_holdout_auc"",""complete_historical_source_label_independence_not_established""]"
OBT-3ea5316d45b395db,central_critical_mineral_auction,bharusari,"[""CMB-EVENT-T2-O11""]",1,Bharusari Potash and Halite Block,"[""Bharusari Potash and Halite Block""]",Rajasthan,Hanumangarh,1417.32000000,,29.28109783,74.28593895,86424a3afffffff,83424afffffffff,Potash,"[""potassium chloride"",""potassium sulfate""]","[""KCl"",""K2SO4""]",official_auction_or_exploration_target_not_confirmed_deposit,accepted,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=14093_MBS_Bharusari%20Potash%20and%20Halite%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=14475_GoI-MoM%20Tranche%20II-NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,0,,,,False,False,False,False,,,,False,False,Copper,regional_background,False,False,"The source identifies an auction or exploration target, not a confirmed deposit, resource, reserve, discovery, grade continuity, economic viability, current grant, operating mine, or permission to enter land. Source-independent publication does not prove knowledge-independence from historical mineral evidence.","[""official_auction_or_exploration_target_not_confirmed_deposit"",""within_25km_of_training_evidence_excluded_from_primary_transfer_cohort"",""target_model_below_published_minimum_support"",""target_model_does_not_pass_internal_minimum_holdout_auc"",""complete_historical_source_label_independence_not_established""]"
OBT-b95d1ffd4b8b4b29,central_critical_mineral_auction,bhatikhera,"[""CMB-EVENT-T6-O12""]",1,Bhatikhera Block,"[""Bhatikhera Block""]",Rajasthan,Balotra,133.98470000,,25.75577205,72.43733489,8642e912fffffff,8342e9fffffffff,Rare-earth elements,"[""scandium"",""yttrium"",""lanthanum"",""cerium"",""praseodymium"",""neodymium"",""promethium"",""samarium"",""europium"",""gadolinium"",""terbium"",""dysprosium"",""holmium"",""erbium"",""thulium"",""ytterbium"",""lutetium""]","[""Sc"",""Y"",""La"",""Ce"",""Pr"",""Nd"",""Pm"",""Sm"",""Eu"",""Gd"",""Tb"",""Dy"",""Ho"",""Er"",""Tm"",""Yb"",""Lu""]",official_auction_or_exploration_target_not_confirmed_deposit,accepted,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22699_12.%20Bhatikhera%20Block%20Summary.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22681_GoI%20MoM%20-%20Tranche%20VI%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,9,,,1397.04492188,True,False,True,False,0.08419971,0.68382180,18.00000000,False,False,Copper,regional_background,False,False,"The source identifies an auction or exploration target, not a confirmed deposit, resource, reserve, discovery, grade continuity, economic viability, current grant, operating mine, or permission to enter land. Source-independent publication does not prove knowledge-independence from historical mineral evidence.","[""official_auction_or_exploration_target_not_confirmed_deposit"",""target_model_below_published_minimum_support"",""target_model_does_not_pass_internal_minimum_holdout_auc"",""complete_historical_source_label_independence_not_established""]"
OBT-dee435e4ed001931,central_critical_mineral_auction,bhatikhera,"[""CMB-EVENT-T6-O12""]",1,Bhatikhera Block,"[""Bhatikhera Block""]",Rajasthan,Balotra,133.98470000,,25.75577205,72.43733489,8642e912fffffff,8342e9fffffffff,Zirconium,"[""zirconium""]","[""Zr""]",official_auction_or_exploration_target_not_confirmed_deposit,accepted,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22699_12.%20Bhatikhera%20Block%20Summary.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22681_GoI%20MoM%20-%20Tranche%20VI%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,12,0.71500000,0.00000000,1397.04492188,True,False,True,False,0.16073778,0.69181663,10.00000000,False,False,Copper,regional_background,False,False,"The source identifies an auction or exploration target, not a confirmed deposit, resource, reserve, discovery, grade continuity, economic viability, current grant, operating mine, or permission to enter land. Source-independent publication does not prove knowledge-independence from historical mineral evidence.","[""official_auction_or_exploration_target_not_confirmed_deposit"",""complete_historical_source_label_independence_not_established""]"
OBT-fbd8368eb2feab63,central_critical_mineral_auction,chiknipani,"[""CMB-EVENT-T2-O12"",""CMB-EVENT-T4-O18""]",2,Chiknipani Tungsten Block,"[""Chiknipani Tungsten Block""]",Chhattisgarh,Jashpur,649.80500000,,22.52238360,83.70240814,863ca362fffffff,833ca3fffffffff,Tungsten,"[""tungsten""]","[""W""]",official_auction_or_exploration_target_not_confirmed_deposit,accepted,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=15833_18.%20MBS_Chiknipani%20Tungsten%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=15825_1.%20GoI%20MoM%20-%20Tranche%20IV%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,3,,,319.17074585,True,False,True,False,0.02213583,,21.00000000,False,False,Silver,regional_background,False,False,"The source identifies an auction or exploration target, not a confirmed deposit, resource, reserve, discovery, grade continuity, economic viability, current grant, operating mine, or permission to enter land. Source-independent publication does not prove knowledge-independence from historical mineral evidence.","[""official_auction_or_exploration_target_not_confirmed_deposit"",""target_model_below_published_minimum_support"",""target_model_does_not_pass_internal_minimum_holdout_auc"",""complete_historical_source_label_independence_not_established""]"
OBT-bdce2e1208a9cbc7,central_critical_mineral_auction,chistiyan-south,"[""CMB-EVENT-T8-O12""]",1,Chistiyan South Potash and Halite Block,"[""Chistiyan South Potash and Halite Block""]",Rajasthan,Hanumangarh,199.56140000,,29.65041191,74.24692139,86424aa57ffffff,83424afffffffff,Potash,"[""potassium chloride"",""potassium sulfate""]","[""KCl"",""K2SO4""]",official_auction_or_exploration_target_not_confirmed_deposit,accepted,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27332_Chistiyan%20South%20Potash%20and%20Halite%20Block_MBS.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27316_GoI%20MoM%20-%20Tranche%20VIII%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,0,,,,False,False,False,False,,,,False,False,Copper,regional_background,False,False,"The source identifies an auction or exploration target, not a confirmed deposit, resource, reserve, discovery, grade continuity, economic viability, current grant, operating mine, or permission to enter land. Source-independent publication does not prove knowledge-independence from historical mineral evidence.","[""official_auction_or_exploration_target_not_confirmed_deposit"",""within_25km_of_training_evidence_excluded_from_primary_transfer_cohort"",""target_model_below_published_minimum_support"",""target_model_does_not_pass_internal_minimum_holdout_auc"",""complete_historical_source_label_independence_not_established""]"
OBT-c2bf32302ed7e948,central_critical_mineral_auction,chittalnar-kumakoleng-tin,"[""CMB-EVENT-T6-O20""]",1,Chittalnar-Kumakoleng Tin Ore Block,"[""Chittalnar-Kumakoleng Tin Ore Block""]",Chhattisgarh,Sukma and Bastar,950.07000000,,18.70091699,81.91504837,863c946dfffffff,833c90fffffffff,Tin,"[""tin""]","[""Sn""]",official_auction_or_exploration_target_not_confirmed_deposit,accepted,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22690_4.%20Chittalnar-Kumakoleng%20Tin%20Ore%20Block%20Summary.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22681_GoI%20MoM%20-%20Tranche%20VI%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,0,,,,False,False,False,False,,,,False,False,Manganese,known_evidence_area,False,False,"The source identifies an auction or exploration target, not a confirmed deposit, resource, reserve, discovery, grade continuity, economic viability, current grant, operating mine, or permission to enter land. Source-independent publication does not prove knowledge-independence from historical mineral evidence.","[""official_auction_or_exploration_target_not_confirmed_deposit"",""within_25km_of_training_evidence_excluded_from_primary_transfer_cohort"",""target_model_below_published_minimum_support"",""target_model_does_not_pass_internal_minimum_holdout_auc"",""complete_historical_source_label_independence_not_established""]"
OBT-0eb06dc459da0a86,central_critical_mineral_auction,depo,"[""CMB-EVENT-T2-O13"",""CMB-EVENT-T4-O13""]",2,Depo Vanadium and Graphite Block,"[""Depo Vanadium and Graphite Block""]",Arunachal Pradesh,Papum Pare,104.65000000,,27.28780707,93.66908427,863c5378fffffff,833c53fffffffff,Graphite,"[""carbon""]","[""C""]",official_auction_or_exploration_target_not_confirmed_deposit,accepted,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring,"https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=15838_13.%20MBS_Depo%20Vanadium,%20Graphite%20Block%2023.02.2024.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-",https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=15825_1.%20GoI%20MoM%20-%20Tranche%20IV%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,15,0.87053333,0.53333333,1014.54675293,True,False,True,False,0.00001300,0.09714647,23.00000000,False,False,Gold,regional_background,False,False,"The source identifies an auction or exploration target, not a confirmed deposit, resource, reserve, discovery, grade continuity, economic viability, current grant, operating mine, or permission to enter land. Source-independent publication does not prove knowledge-independence from historical mineral evidence.","[""official_auction_or_exploration_target_not_confirmed_deposit"",""complete_historical_source_label_independence_not_established""]"
