record_id,record_class,fiscal_year,ibm_regional_office,source_page_number,source_table_index,source_table_row_number,source_serial_number,mine_name,mine_code,mine_code_basis,state_or_ut_source,state_or_ut,district_source,district,mineral_source,material_mapping_basis,normalized_top50_materials_json,chemical_names_json,symbols_or_formulae_json,owner_or_lessee,lease_area_ha,lease_area_source,lease_area_basis,inspection_type,inspecting_officer,inspection_date_source,inspection_date,violation_date_source,violation_date,show_cause_date_source,show_cause_date,violation_or_show_cause_source,remarks_source,inspection_report_urls_json,violation_notice_urls_json,show_cause_notice_urls_json,all_linked_document_urls_json,latitude,longitude,coordinates_available_in_summary_source,spatial_model_integration_status,source_id,source_url,source_page_title,source_page_title_fiscal_year_typo,source_html_file,source_html_sha256,source_accessed_date,inspection_date_within_fiscal_year
IBM-MCDR-EVT-D70AE42DCB0C600D,official_mcdr_inspection_table_event,2024-25,Gandhinagar,1,1,24,23,Vavarda [111(p)] Limestone Mine,38GUJ08310,explicit_source_column,,,,,,mine_name_text_only,"[""Calcium and limestone""]","[""calcium"",""calcium carbonate""]","[""Ca"",""CaCO3""]",M/s Nirma Ltd.,,,,FMCP,ACOM(MG),12-06-2024,2024-06-12,,,,,,,[],[],[],[],,,False,inventory_only_not_used_as_spatial_evidence_without_exact_public_coordinates_or_polygon,SRC_IBM_MCDR_INSPECTIONS_2023_2026,https://ibm.gov.in/IBMPortal/pages/mcdr-inspection-reports-and-violation-letters--2024-25--gandhinagar-region----page-1,एम.सी.डी.आर.निरीक्षण रिपोर्ट एवं उल्लंघन पत्र (वर्ष २०२४-२०२५) गांधीनगर क्षेत्रीय कार्यालय। पृष्ठ-१,False,sources/raw/ibm_mcdr_inspection_pages/2024_25_gandhinagar_p1.html,7f1c0975751d68a94d504dcb8ba1af932789167029a162da4c0c6c387dac0870,2026-09-09,True
IBM-MCDR-EVT-2C047703AEEBD906,official_mcdr_inspection_table_event,2024-25,Bangalore,1,1,9,8,John iron ore mine,,,KARNATAKA,Karnataka,Chitradurga,Chitradurga,IRON ORE,explicit_mineral_column,"[""Iron""]","[""iron""]","[""Fe""]",R Praveen Chandra,,,,MCDR,Sri Sandeep Kumar Singh Sr.ACOM,11/06/24,2024-06-11,26/6/24,2024-06-26,,,,,[],"[""https://ibm.gov.in/writereaddata/files/1719465028667cf4448cc74vl_mcdr_John.pdf""]",[],"[""https://ibm.gov.in/writereaddata/files/1719465028667cf4448cc74vl_mcdr_John.pdf"",""https://ibm.gov.in/writereaddata/files/17296786946718cd664f130mcdr_insp_rep_John.pdf""]",,,False,inventory_only_not_used_as_spatial_evidence_without_exact_public_coordinates_or_polygon,SRC_IBM_MCDR_INSPECTIONS_2023_2026,https://ibm.gov.in/IBMPortal/pages/mcdr-inspection-reports--amp--violation-letters---2024-25----bengalore-region----page--1,एमसीडीआर निरीक्षण रिपोर्ट और उल्लंघन पत्र - 2024-25 : (बैंगलोर क्षेत्र) : पृष्ठ – 1,False,sources/raw/ibm_mcdr_inspection_pages/2024_25_bangalore_p1.html,26de85cdcbc84b5274b0f39421bec5b63e706144777f20a340a18b7fb02baa25,2026-09-09,True
IBM-MCDR-EVT-1FBCF663D563727D,official_mcdr_inspection_table_event,2024-25,Bhubaneswar,1,1,7,6,Kalta,,,Odisha,Odisha,Sundargarh,Sundargarh,Iron Ore,explicit_mineral_column,"[""Iron""]","[""iron""]","[""Fe""]",SAIL,,,,,"Shri V.P. Deshpande, ACOM",11/06/2024,2024-06-11,,,,,02/07/2024,,[],"[""https://ibm.gov.in/writereaddata/files/1720597278668e3b1e6b9abViolation_Kalta_of_SAIL.pdf""]",[],"[""https://ibm.gov.in/writereaddata/files/1720597248668e3b000db6eSigned_MCDR_Report_of_Kalta_Iron_Mine_of_SAIL.pdf"",""https://ibm.gov.in/writereaddata/files/1720597278668e3b1e6b9abViolation_Kalta_of_SAIL.pdf""]",,,False,inventory_only_not_used_as_spatial_evidence_without_exact_public_coordinates_or_polygon,SRC_IBM_MCDR_INSPECTIONS_2023_2026,https://ibm.gov.in/IBMPortal/pages/mcdr-inspection-reports-and-violation-letters---2024-25---page-1--bhubaneswar-region-,एमसीडीआर निरीक्षण रिपोर्ट और उल्लंघन पत्र - 2024-25 : पृष्ठ-1 (भुवनेश्वर क्षेत्र),False,sources/raw/ibm_mcdr_inspection_pages/2024_25_bhubaneswar_p1.html,1a3a84d612dcc23c1c7ba83b3741f9fee11e4177059ca0749c2c95e2694fc8ba,2026-09-09,True
IBM-MCDR-EVT-6EBBEC34344EF7FE,official_mcdr_inspection_table_event,2024-25,Bhubaneswar,1,1,15,14,Katasahi,,,Odisha,Odisha,Keonjhar,Keonjhar,Manganese,explicit_mineral_column,"[""Manganese""]","[""manganese""]","[""Mn""]",Agrasen Sponge Pvt Ltd,,,,,"Rajani Kanta Rautaray, AME",11.06.2024,2024-06-11,,,,,16.07.2024,,[],"[""https://ibm.gov.in/writereaddata/files/172951330067164754e8fbfdocument16.pdf""]",[],"[""https://ibm.gov.in/writereaddata/files/172951330067164754e8fbfdocument16.pdf"",""https://ibm.gov.in/writereaddata/files/172951331767164765b0a9ddocument17.pdf""]",,,False,inventory_only_not_used_as_spatial_evidence_without_exact_public_coordinates_or_polygon,SRC_IBM_MCDR_INSPECTIONS_2023_2026,https://ibm.gov.in/IBMPortal/pages/mcdr-inspection-reports-and-violation-letters---2024-25---page-1--bhubaneswar-region-,एमसीडीआर निरीक्षण रिपोर्ट और उल्लंघन पत्र - 2024-25 : पृष्ठ-1 (भुवनेश्वर क्षेत्र),False,sources/raw/ibm_mcdr_inspection_pages/2024_25_bhubaneswar_p1.html,1a3a84d612dcc23c1c7ba83b3741f9fee11e4177059ca0749c2c95e2694fc8ba,2026-09-09,True
IBM-MCDR-EVT-79D5BF1E6DD2B0F4,official_mcdr_inspection_table_event,2024-25,Gandhinagar,1,1,14,13,Dhrabavad [52] Limestone Mine,38GUJ08313,explicit_source_column,,,,,,mine_name_text_only,"[""Calcium and limestone""]","[""calcium"",""calcium carbonate""]","[""Ca"",""CaCO3""]",M/s Nirma Ltd.,,,,FMCP,SACOM(SKS),11-06-2024,2024-06-11,,,,,,,[],[],[],[],,,False,inventory_only_not_used_as_spatial_evidence_without_exact_public_coordinates_or_polygon,SRC_IBM_MCDR_INSPECTIONS_2023_2026,https://ibm.gov.in/IBMPortal/pages/mcdr-inspection-reports-and-violation-letters--2024-25--gandhinagar-region----page-1,एम.सी.डी.आर.निरीक्षण रिपोर्ट एवं उल्लंघन पत्र (वर्ष २०२४-२०२५) गांधीनगर क्षेत्रीय कार्यालय। पृष्ठ-१,False,sources/raw/ibm_mcdr_inspection_pages/2024_25_gandhinagar_p1.html,7f1c0975751d68a94d504dcb8ba1af932789167029a162da4c0c6c387dac0870,2026-09-09,True
IBM-MCDR-EVT-E6FDF29B6EEE8E24,official_mcdr_inspection_table_event,2024-25,Gandhinagar,1,1,15,14,Fulka [44] Limestone Mine,38GUJ08277,explicit_source_column,,,,,,mine_name_text_only,"[""Calcium and limestone""]","[""calcium"",""calcium carbonate""]","[""Ca"",""CaCO3""]",M/s Nirma Ltd.,,,,FMCP,SACOM(SKS),11-06-2024,2024-06-11,,,,,,,[],[],[],[],,,False,inventory_only_not_used_as_spatial_evidence_without_exact_public_coordinates_or_polygon,SRC_IBM_MCDR_INSPECTIONS_2023_2026,https://ibm.gov.in/IBMPortal/pages/mcdr-inspection-reports-and-violation-letters--2024-25--gandhinagar-region----page-1,एम.सी.डी.आर.निरीक्षण रिपोर्ट एवं उल्लंघन पत्र (वर्ष २०२४-२०२५) गांधीनगर क्षेत्रीय कार्यालय। पृष्ठ-१,False,sources/raw/ibm_mcdr_inspection_pages/2024_25_gandhinagar_p1.html,7f1c0975751d68a94d504dcb8ba1af932789167029a162da4c0c6c387dac0870,2026-09-09,True
IBM-MCDR-EVT-665AE74AE84D87C4,official_mcdr_inspection_table_event,2024-25,Gandhinagar,1,1,20,19,"Ajotha-A [102,108/2,139.] Limestone Mine",38GUJ08241,explicit_source_column,,,,,,mine_name_text_only,"[""Calcium and limestone""]","[""calcium"",""calcium carbonate""]","[""Ca"",""CaCO3""]",M/s Gujarat Heavy Chemicals Ltd.,,,,FMCP,ACOM(MG),11-06-2024,2024-06-11,,,,,,,[],[],[],[],,,False,inventory_only_not_used_as_spatial_evidence_without_exact_public_coordinates_or_polygon,SRC_IBM_MCDR_INSPECTIONS_2023_2026,https://ibm.gov.in/IBMPortal/pages/mcdr-inspection-reports-and-violation-letters--2024-25--gandhinagar-region----page-1,एम.सी.डी.आर.निरीक्षण रिपोर्ट एवं उल्लंघन पत्र (वर्ष २०२४-२०२५) गांधीनगर क्षेत्रीय कार्यालय। पृष्ठ-१,False,sources/raw/ibm_mcdr_inspection_pages/2024_25_gandhinagar_p1.html,7f1c0975751d68a94d504dcb8ba1af932789167029a162da4c0c6c387dac0870,2026-09-09,True
IBM-MCDR-EVT-0687DA0AA9A924E7,official_mcdr_inspection_table_event,2024-25,Gandhinagar,1,1,21,20,Meghpur [Block-A] Limestone Mine,38GUJ08239,explicit_source_column,,,,,,mine_name_text_only,"[""Calcium and limestone""]","[""calcium"",""calcium carbonate""]","[""Ca"",""CaCO3""]",M/s Gujarat Heavy Chemicals Ltd.,,,,FMCP,ACOM(MG),11-06-2024,2024-06-11,,,,,,,[],[],[],[],,,False,inventory_only_not_used_as_spatial_evidence_without_exact_public_coordinates_or_polygon,SRC_IBM_MCDR_INSPECTIONS_2023_2026,https://ibm.gov.in/IBMPortal/pages/mcdr-inspection-reports-and-violation-letters--2024-25--gandhinagar-region----page-1,एम.सी.डी.आर.निरीक्षण रिपोर्ट एवं उल्लंघन पत्र (वर्ष २०२४-२०२५) गांधीनगर क्षेत्रीय कार्यालय। पृष्ठ-१,False,sources/raw/ibm_mcdr_inspection_pages/2024_25_gandhinagar_p1.html,7f1c0975751d68a94d504dcb8ba1af932789167029a162da4c0c6c387dac0870,2026-09-09,True
IBM-MCDR-EVT-439D1F0A040A43E7,official_mcdr_inspection_table_event,2024-25,Gandhinagar,1,1,22,21,Rangpur [129/p] Limestone Mine,38GUJ08212,explicit_source_column,,,,,,mine_name_text_only,"[""Calcium and limestone""]","[""calcium"",""calcium carbonate""]","[""Ca"",""CaCO3""]",M/s Gujarat Heavy Chemicals Ltd.,,,,FMCP,ACOM(MG),11-06-2024,2024-06-11,,,,,,,[],[],[],[],,,False,inventory_only_not_used_as_spatial_evidence_without_exact_public_coordinates_or_polygon,SRC_IBM_MCDR_INSPECTIONS_2023_2026,https://ibm.gov.in/IBMPortal/pages/mcdr-inspection-reports-and-violation-letters--2024-25--gandhinagar-region----page-1,एम.सी.डी.आर.निरीक्षण रिपोर्ट एवं उल्लंघन पत्र (वर्ष २०२४-२०२५) गांधीनगर क्षेत्रीय कार्यालय। पृष्ठ-१,False,sources/raw/ibm_mcdr_inspection_pages/2024_25_gandhinagar_p1.html,7f1c0975751d68a94d504dcb8ba1af932789167029a162da4c0c6c387dac0870,2026-09-09,True
IBM-MCDR-EVT-B104A30E03768D65,official_mcdr_inspection_table_event,2024-25,Bangalore,1,1,8,7,SONDENAHALLI ML 2175,,,KARNATAKA,Karnataka,TUMKUR,Tumkur,IRON ORE,explicit_mineral_column,"[""Iron""]","[""iron""]","[""Fe""]",TUMKUR MINERALS PVT LTD,,,,RMP,Sri Sandeep Kumar Singh Sr.ACOM,10/06/24,2024-06-10,,,,,,,[],[],[],"[""https://ibm.gov.in/writereaddata/files/1729835181671b30ad52433mcdr_insp_Sondenahalli_Tumkur_minerals.pdf""]",,,False,inventory_only_not_used_as_spatial_evidence_without_exact_public_coordinates_or_polygon,SRC_IBM_MCDR_INSPECTIONS_2023_2026,https://ibm.gov.in/IBMPortal/pages/mcdr-inspection-reports--amp--violation-letters---2024-25----bengalore-region----page--1,एमसीडीआर निरीक्षण रिपोर्ट और उल्लंघन पत्र - 2024-25 : (बैंगलोर क्षेत्र) : पृष्ठ – 1,False,sources/raw/ibm_mcdr_inspection_pages/2024_25_bangalore_p1.html,26de85cdcbc84b5274b0f39421bec5b63e706144777f20a340a18b7fb02baa25,2026-09-09,True
IBM-MCDR-EVT-906D53A43E20DC6C,official_mcdr_inspection_table_event,2024-25,Bhubaneswar,1,1,6,5,Barsuan,,,Odisha,Odisha,Sundargarh,Sundargarh,Iron Ore,explicit_mineral_column,"[""Iron""]","[""iron""]","[""Fe""]",SAIL,,,,,"Shri V.P. Deshpande, ACOM",10/06/2024,2024-06-10,,,,,02/07/2024,,[],"[""https://ibm.gov.in/writereaddata/files/1720593232668e2b5025049VL_Barsuan_of_SAIL.pdf""]",[],"[""https://ibm.gov.in/writereaddata/files/1720593208668e2b38eeb50MCDR_signed_report_Barsuan_of_SAIL.pdf"",""https://ibm.gov.in/writereaddata/files/1720593232668e2b5025049VL_Barsuan_of_SAIL.pdf""]",,,False,inventory_only_not_used_as_spatial_evidence_without_exact_public_coordinates_or_polygon,SRC_IBM_MCDR_INSPECTIONS_2023_2026,https://ibm.gov.in/IBMPortal/pages/mcdr-inspection-reports-and-violation-letters---2024-25---page-1--bhubaneswar-region-,एमसीडीआर निरीक्षण रिपोर्ट और उल्लंघन पत्र - 2024-25 : पृष्ठ-1 (भुवनेश्वर क्षेत्र),False,sources/raw/ibm_mcdr_inspection_pages/2024_25_bhubaneswar_p1.html,1a3a84d612dcc23c1c7ba83b3741f9fee11e4177059ca0749c2c95e2694fc8ba,2026-09-09,True
IBM-MCDR-EVT-88A9C2B24F3DBDBD,official_mcdr_inspection_table_event,2024-25,Gandhinagar,1,1,13,12,"Solaj [228,34,261,68,45..] Limestone Mine",38GUJ08258,explicit_source_column,,,,,,mine_name_text_only,"[""Calcium and limestone""]","[""calcium"",""calcium carbonate""]","[""Ca"",""CaCO3""]",M/s Ambuja Cements Limited,,,,Closure of mine,SACOM(SKS),10-06-2024,2024-06-10,,,,,,,[],[],[],[],,,False,inventory_only_not_used_as_spatial_evidence_without_exact_public_coordinates_or_polygon,SRC_IBM_MCDR_INSPECTIONS_2023_2026,https://ibm.gov.in/IBMPortal/pages/mcdr-inspection-reports-and-violation-letters--2024-25--gandhinagar-region----page-1,एम.सी.डी.आर.निरीक्षण रिपोर्ट एवं उल्लंघन पत्र (वर्ष २०२४-२०२५) गांधीनगर क्षेत्रीय कार्यालय। पृष्ठ-१,False,sources/raw/ibm_mcdr_inspection_pages/2024_25_gandhinagar_p1.html,7f1c0975751d68a94d504dcb8ba1af932789167029a162da4c0c6c387dac0870,2026-09-09,True
IBM-MCDR-EVT-70D341A9108D2A48,official_mcdr_inspection_table_event,2024-25,Gandhinagar,1,1,12,11,Kerala [35/p] Limestone Mine,38GUJ08077,explicit_source_column,,,,,,mine_name_text_only,"[""Calcium and limestone""]","[""calcium"",""calcium carbonate""]","[""Ca"",""CaCO3""]",M/s Dhrangadra Chemical Works Ltd.,,,,Review MP,SACOM(SKS),09-06-2024,2024-06-09,Violation Letter,,,,,,"[""https://ibm.gov.in/writereaddata/files/17313254896731ee318b34f38GUJ08077_MCDR_Report.pdf""]","[""https://ibm.gov.in/writereaddata/files/175378411968889f37d39c638GUJ08077_VL.pdf""]",[],"[""https://ibm.gov.in/writereaddata/files/17313254896731ee318b34f38GUJ08077_MCDR_Report.pdf"",""https://ibm.gov.in/writereaddata/files/175378411968889f37d39c638GUJ08077_VL.pdf""]",,,False,inventory_only_not_used_as_spatial_evidence_without_exact_public_coordinates_or_polygon,SRC_IBM_MCDR_INSPECTIONS_2023_2026,https://ibm.gov.in/IBMPortal/pages/mcdr-inspection-reports-and-violation-letters--2024-25--gandhinagar-region----page-1,एम.सी.डी.आर.निरीक्षण रिपोर्ट एवं उल्लंघन पत्र (वर्ष २०२४-२०२५) गांधीनगर क्षेत्रीय कार्यालय। पृष्ठ-१,False,sources/raw/ibm_mcdr_inspection_pages/2024_25_gandhinagar_p1.html,7f1c0975751d68a94d504dcb8ba1af932789167029a162da4c0c6c387dac0870,2026-09-09,True
IBM-MCDR-EVT-346EEB027C50BCB3,official_mcdr_inspection_table_event,2024-25,Gandhinagar,1,1,18,17,Ishwaria Limestone Mine,38GUj08147,explicit_source_column,,,,,,mine_name_text_only,"[""Calcium and limestone""]","[""calcium"",""calcium carbonate""]","[""Ca"",""CaCO3""]",M/s Tata Chemicals Limited,,,,FMCP,ACOM(MG),09-06-2024,2024-06-09,,,,,,,[],[],[],[],,,False,inventory_only_not_used_as_spatial_evidence_without_exact_public_coordinates_or_polygon,SRC_IBM_MCDR_INSPECTIONS_2023_2026,https://ibm.gov.in/IBMPortal/pages/mcdr-inspection-reports-and-violation-letters--2024-25--gandhinagar-region----page-1,एम.सी.डी.आर.निरीक्षण रिपोर्ट एवं उल्लंघन पत्र (वर्ष २०२४-२०२५) गांधीनगर क्षेत्रीय कार्यालय। पृष्ठ-१,False,sources/raw/ibm_mcdr_inspection_pages/2024_25_gandhinagar_p1.html,7f1c0975751d68a94d504dcb8ba1af932789167029a162da4c0c6c387dac0870,2026-09-09,True
IBM-MCDR-EVT-A6C1D8434848C46A,official_mcdr_inspection_table_event,2024-25,Gandhinagar,1,1,19,18,Inaj [58/p] Limestone Mine,38GUJ08256,explicit_source_column,,,,,,mine_name_text_only,"[""Calcium and limestone""]","[""calcium"",""calcium carbonate""]","[""Ca"",""CaCO3""]",M/s Dhrangadra Chemical Works Ltd.,,,,MP,ACOM(MG),09-06-2024,2024-06-09,Violation Letter,,,,,,"[""https://ibm.gov.in/writereaddata/files/17367614906784e092b52fc38GUJ08256.pdf""]","[""https://ibm.gov.in/writereaddata/files/175378414268889f4e7c05738GUJ08256_VL.pdf""]",[],"[""https://ibm.gov.in/writereaddata/files/17367614906784e092b52fc38GUJ08256.pdf"",""https://ibm.gov.in/writereaddata/files/175378414268889f4e7c05738GUJ08256_VL.pdf""]",,,False,inventory_only_not_used_as_spatial_evidence_without_exact_public_coordinates_or_polygon,SRC_IBM_MCDR_INSPECTIONS_2023_2026,https://ibm.gov.in/IBMPortal/pages/mcdr-inspection-reports-and-violation-letters--2024-25--gandhinagar-region----page-1,एम.सी.डी.आर.निरीक्षण रिपोर्ट एवं उल्लंघन पत्र (वर्ष २०२४-२०२५) गांधीनगर क्षेत्रीय कार्यालय। पृष्ठ-१,False,sources/raw/ibm_mcdr_inspection_pages/2024_25_gandhinagar_p1.html,7f1c0975751d68a94d504dcb8ba1af932789167029a162da4c0c6c387dac0870,2026-09-09,True
IBM-MCDR-EVT-28EA6509AD44A0D7,official_mcdr_inspection_table_event,2024-25,Gandhinagar,1,1,10,9,Ishwaria [180/p] Limestone Mine,38GUJ21039,explicit_source_column,,,,,,mine_name_text_only,"[""Calcium and limestone""]","[""calcium"",""calcium carbonate""]","[""Ca"",""CaCO3""]",M/s Tata Chemicals Limited,,,,Closure of mine,SACOM(SKS),08-06-2024,2024-06-08,,,,,,,[],[],[],[],,,False,inventory_only_not_used_as_spatial_evidence_without_exact_public_coordinates_or_polygon,SRC_IBM_MCDR_INSPECTIONS_2023_2026,https://ibm.gov.in/IBMPortal/pages/mcdr-inspection-reports-and-violation-letters--2024-25--gandhinagar-region----page-1,एम.सी.डी.आर.निरीक्षण रिपोर्ट एवं उल्लंघन पत्र (वर्ष २०२४-२०२५) गांधीनगर क्षेत्रीय कार्यालय। पृष्ठ-१,False,sources/raw/ibm_mcdr_inspection_pages/2024_25_gandhinagar_p1.html,7f1c0975751d68a94d504dcb8ba1af932789167029a162da4c0c6c387dac0870,2026-09-09,True
IBM-MCDR-EVT-2301DE27D1B66543,official_mcdr_inspection_table_event,2024-25,Gandhinagar,1,1,11,10,Adityana [190/30...] Limestone Mine,38GUJ21015,explicit_source_column,,,,,,mine_name_text_only,"[""Calcium and limestone""]","[""calcium"",""calcium carbonate""]","[""Ca"",""CaCO3""]",M/s Industrial Minerals,,,,MCDR FMCP,SACOM(SKS),08-06-2024,2024-06-08,Violation Letter,,,,,,"[""https://ibm.gov.in/writereaddata/files/17313253246731ed8cd8efa38GUJ21015_MCDR_Report.pdf""]","[""https://ibm.gov.in/writereaddata/files/175378409868889f222b89238GUJ21015_VL.pdf""]",[],"[""https://ibm.gov.in/writereaddata/files/17313253246731ed8cd8efa38GUJ21015_MCDR_Report.pdf"",""https://ibm.gov.in/writereaddata/files/175378409868889f222b89238GUJ21015_VL.pdf""]",,,False,inventory_only_not_used_as_spatial_evidence_without_exact_public_coordinates_or_polygon,SRC_IBM_MCDR_INSPECTIONS_2023_2026,https://ibm.gov.in/IBMPortal/pages/mcdr-inspection-reports-and-violation-letters--2024-25--gandhinagar-region----page-1,एम.सी.डी.आर.निरीक्षण रिपोर्ट एवं उल्लंघन पत्र (वर्ष २०२४-२०२५) गांधीनगर क्षेत्रीय कार्यालय। पृष्ठ-१,False,sources/raw/ibm_mcdr_inspection_pages/2024_25_gandhinagar_p1.html,7f1c0975751d68a94d504dcb8ba1af932789167029a162da4c0c6c387dac0870,2026-09-09,True
IBM-MCDR-EVT-FF11391D62D4B807,official_mcdr_inspection_table_event,2024-25,Bangalore,1,1,13,12,BHEEMASAMUDRA MN MINE ML 1997/1931 6.881 HA,,,KARNATAKA,Karnataka,Chitradurga,Chitradurga,Manganese,explicit_mineral_column,"[""Manganese""]","[""manganese""]","[""Mn""]",M/S VIGNESHWARA MINERALS,6.881,6.881 HA,parsed_from_mine_name,RMP,"Dr. Sudhakara T.L, SMG",07/06/24,2024-06-07,,,26/6/24,2024-06-26,,,[],[],"[""https://ibm.gov.in/writereaddata/files/1719400723667bf91391024Bheemasamudra_Mn_mine.pdf""]","[""https://ibm.gov.in/writereaddata/files/1719400723667bf91391024Bheemasamudra_Mn_mine.pdf""]",,,False,inventory_only_not_used_as_spatial_evidence_without_exact_public_coordinates_or_polygon,SRC_IBM_MCDR_INSPECTIONS_2023_2026,https://ibm.gov.in/IBMPortal/pages/mcdr-inspection-reports--amp--violation-letters---2024-25----bengalore-region----page--1,एमसीडीआर निरीक्षण रिपोर्ट और उल्लंघन पत्र - 2024-25 : (बैंगलोर क्षेत्र) : पृष्ठ – 1,False,sources/raw/ibm_mcdr_inspection_pages/2024_25_bangalore_p1.html,26de85cdcbc84b5274b0f39421bec5b63e706144777f20a340a18b7fb02baa25,2026-09-09,True
IBM-MCDR-EVT-700353B2208C03BD,official_mcdr_inspection_table_event,2024-25,Bangalore,1,1,12,11,Tangavelu & Others,,,KARNATAKA,Karnataka,Chitradurga,Chitradurga,IRON ORE,explicit_mineral_column,"[""Iron""]","[""iron""]","[""Fe""]",Smt B L RaniSamyukta,,,,MINING PLAN MODIFICATION,"Dr. Sudhakara T.L, SMG",06/06/24,2024-06-06,13/06/24,2024-06-13,13/6/24,2024-06-13,,,[],"[""https://ibm.gov.in/writereaddata/files/171868975066711fd62ed9aVL_BL_Rani_Samyuktha.pdf""]","[""https://ibm.gov.in/writereaddata/files/171868970866711faccb0aaSCN_BL_Rani_Samyuktha.pdf""]","[""https://ibm.gov.in/writereaddata/files/171868970866711faccb0aaSCN_BL_Rani_Samyuktha.pdf"",""https://ibm.gov.in/writereaddata/files/171868975066711fd62ed9aVL_BL_Rani_Samyuktha.pdf"",""https://ibm.gov.in/writereaddata/files/1728903522670cf962d466fmcdr_Tangavelu_BL_Ranisamyukta.pdf""]",,,False,inventory_only_not_used_as_spatial_evidence_without_exact_public_coordinates_or_polygon,SRC_IBM_MCDR_INSPECTIONS_2023_2026,https://ibm.gov.in/IBMPortal/pages/mcdr-inspection-reports--amp--violation-letters---2024-25----bengalore-region----page--1,एमसीडीआर निरीक्षण रिपोर्ट और उल्लंघन पत्र - 2024-25 : (बैंगलोर क्षेत्र) : पृष्ठ – 1,False,sources/raw/ibm_mcdr_inspection_pages/2024_25_bangalore_p1.html,26de85cdcbc84b5274b0f39421bec5b63e706144777f20a340a18b7fb02baa25,2026-09-09,True
IBM-MCDR-EVT-E144EEDF394AE9BF,official_mcdr_inspection_table_event,2024-25,Bangalore,1,1,18,17,Kadathi manganese mine 12.56 ha,,,KARNATAKA,Karnataka,DAVANAGERE,Davanagere,Manganese,explicit_mineral_column,"[""Manganese""]","[""manganese""]","[""Mn""]",M/s Yerrithatha Mining Co,12.56,12.56 ha,parsed_from_mine_name,MINING PLAN MODIFICATION,"Dr. Omkesha Murthy, RMG",03/06/24,2024-06-03,,,,,,,[],[],[],"[""https://ibm.gov.in/writereaddata/files/1736315839677e13bf57aeamcdr_rep_Kadathi.pdf""]",,,False,inventory_only_not_used_as_spatial_evidence_without_exact_public_coordinates_or_polygon,SRC_IBM_MCDR_INSPECTIONS_2023_2026,https://ibm.gov.in/IBMPortal/pages/mcdr-inspection-reports--amp--violation-letters---2024-25----bengalore-region----page--1,एमसीडीआर निरीक्षण रिपोर्ट और उल्लंघन पत्र - 2024-25 : (बैंगलोर क्षेत्र) : पृष्ठ – 1,False,sources/raw/ibm_mcdr_inspection_pages/2024_25_bangalore_p1.html,26de85cdcbc84b5274b0f39421bec5b63e706144777f20a340a18b7fb02baa25,2026-09-09,True
IBM-MCDR-EVT-147554C33AE13AA4,official_mcdr_inspection_table_event,2024-25,Bangalore,1,1,6,5,HIRYUR MN MINE,,,KARNATAKA,Karnataka,Chitradurga,Chitradurga,Manganese,explicit_mineral_column,"[""Manganese""]","[""manganese""]","[""Mn""]",HIRYUR MN ORE PVT LTD,,,,RMP,"Dr. Omkesha Murthy, RMG",31/05/24,2024-05-31,,,26/6/24,2024-06-26,,,[],[],"[""https://ibm.gov.in/writereaddata/files/1719486225667d47116e65fvl_Hiriyur.pdf""]","[""https://ibm.gov.in/writereaddata/files/1719486225667d47116e65fvl_Hiriyur.pdf""]",,,False,inventory_only_not_used_as_spatial_evidence_without_exact_public_coordinates_or_polygon,SRC_IBM_MCDR_INSPECTIONS_2023_2026,https://ibm.gov.in/IBMPortal/pages/mcdr-inspection-reports--amp--violation-letters---2024-25----bengalore-region----page--1,एमसीडीआर निरीक्षण रिपोर्ट और उल्लंघन पत्र - 2024-25 : (बैंगलोर क्षेत्र) : पृष्ठ – 1,False,sources/raw/ibm_mcdr_inspection_pages/2024_25_bangalore_p1.html,26de85cdcbc84b5274b0f39421bec5b63e706144777f20a340a18b7fb02baa25,2026-09-09,True
IBM-MCDR-EVT-113A5D84A77EEEE9,official_mcdr_inspection_table_event,2024-25,Jabalpur,1,1,13,12,NANHWARA (32.48 HECT.),,,M.P.,Madhya Pradesh,KATNI,Katni,LIMESTONE,explicit_mineral_column,"[""Calcium and limestone""]","[""calcium"",""calcium carbonate""]","[""Ca"",""CaCO3""]",SHRI TRILOKINATH AGRAWAL,32.48,32.48 HECT,parsed_from_mine_name,,"RAGHUBIR SHARAN GARG, ACOM",31/05/2024,2024-05-31,21/06/2024,2024-06-21,,,,,[],"[""https://ibm.gov.in/writereaddata/files/172198858466a375e8d8e57violation_Nanhwara_32.48_Hect..pdf""]",[],"[""https://ibm.gov.in/writereaddata/files/172198829066a374c2037fbmcdr_Nanhwara_32.48_Hect..pdf"",""https://ibm.gov.in/writereaddata/files/172198858466a375e8d8e57violation_Nanhwara_32.48_Hect..pdf""]",,,False,inventory_only_not_used_as_spatial_evidence_without_exact_public_coordinates_or_polygon,SRC_IBM_MCDR_INSPECTIONS_2023_2026,https://ibm.gov.in/IBMPortal/pages/mcdr-reports-and-violation-letters---2024-25--jabalpur-region---page-01,MCDR REPORTS AND VIOLATION LETTERS : 2024-25: JABALPUR REGION : PAGE 01,False,sources/raw/ibm_mcdr_inspection_pages/2024_25_jabalpur_p1.html,ae1463f5e40d2d2829951e6db885295d3ad6b60837d4499b61af81634bf544b1,2026-09-09,True
