event_id,auction_tranche,portal_link_order,block_name,state_or_ut,district,concession_type,block_area_ha,source_materials_json,coordinates_available_in_source,geometry_type,geometry_vertex_count,geometry_area_geodesic_ha,geometry_area_difference_pct,geometry_extraction_method,geometry_quality_flag,centroid_within_stated_state_2011,spatial_validation_note,concession_type_extraction_method,source_pdf_filename,source_pdf_sha256,source_pdf_bytes,source_pdf_page_count,auction_notice_pdf_filename,auction_notice_pdf_sha256,auction_notice_pdf_bytes,auction_notice_pdf_page_count,portal_link_title,source_url,mbs_source_url,geometry_source_url,extraction_notes
T6-O07,6,7,Parvathapur Vanadium Titanium and Aluminous Laterite Block,Telangana,Sangareddy,CL,335.5,"[""Aluminous Laterite"",""Titanium"",""Vanadium""]",True,Polygon,4,335.1563759169057,0.10242148527401253,pypdf_text,accepted,True,Validated against the undivided Andhra Pradesh boundary in the 2011 Census layer.,mbs_text_reconciled_to_official_nit,T6_22704_17._Parvathapur_Vanadium_Titanium_and_Aluminous_Laterite_Block_Summary.pdf,4b473028d59e582b7ab13d73daf63e7c1ea3d1d735835d7790e399bc467acdea,496784,5,T6_NIT.pdf,0bad31c6486f3f50f5e68f95883a0264aa6ce2196d89847e25dd5f387f6f64ba,238409,3,17. Parvathapur Vanadium Titanium and Aluminous Laterite Block Summary,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22681_GoI%20MoM%20-%20Tranche%20VI%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22704_17.%20Parvathapur%20Vanadium%20Titanium%20and%20Aluminous%20Laterite%20Block%20Summary.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22704_17.%20Parvathapur%20Vanadium%20Titanium%20and%20Aluminous%20Laterite%20Block%20Summary.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,
T6-O08,6,8,Govindpur Vanadium Titanium and Aluminous Laterite Block,Telangana,Sangareddy,CL,371.52,"[""Aluminous Laterite"",""Bauxite"",""Titanium"",""Vanadium""]",True,Polygon,4,371.1293683806367,0.10514416972525353,pypdf_text,accepted,True,Validated against the undivided Andhra Pradesh boundary in the 2011 Census layer.,mbs_text_reconciled_to_official_nit,T6_22703_16._Govindpur_Vanadium_Titanium_and_Aluminous_Laterite_Block_Summary.pdf,927f6ce827591412aab6792b54aef71cd3acd7208d9d3957c89ada548d6b3373,488434,5,T6_NIT.pdf,0bad31c6486f3f50f5e68f95883a0264aa6ce2196d89847e25dd5f387f6f64ba,238409,3,16. Govindpur Vanadium Titanium and Aluminous Laterite Block Summary,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22681_GoI%20MoM%20-%20Tranche%20VI%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22703_16.%20Govindpur%20Vanadium%20Titanium%20and%20Aluminous%20Laterite%20Block%20Summary.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22703_16.%20Govindpur%20Vanadium%20Titanium%20and%20Aluminous%20Laterite%20Block%20Summary.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,
T6-O09,6,9,Southeast of Gugrot Block,Rajasthan,Barmer,CL,102.38,"[""Rare-earth elements""]",True,Polygon,4,102.1643593559265,0.21062770470159053,pypdf_text,accepted,True,,mbs_text_reconciled_to_official_nit,T6_22702_15._Southeast_of_Gugrot_Summary_29.07.2025.pdf,294b61df67acf4151c69952d30aa1d6bb42c63de483d31f347fd55c85ef55c14,316383,5,T6_NIT.pdf,0bad31c6486f3f50f5e68f95883a0264aa6ce2196d89847e25dd5f387f6f64ba,238409,3,15. Southeast of Gugrot Summary 29.07.2025,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22681_GoI%20MoM%20-%20Tranche%20VI%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22702_15.%20Southeast%20of%20Gugrot%20Summary%2029.07.2025.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22702_15.%20Southeast%20of%20Gugrot%20Summary%2029.07.2025.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,
T6-O10,6,10,"RAMB Degana Tungsten, Lithium and Associated Mineral Block",Rajasthan,Nagaur,ML,154.74,"[""Associated minerals"",""Lithium"",""Rubidium"",""Tin"",""Tungsten""]",True,Polygon,21,155.38476352645364,0.41667540807395,pypdf_text,accepted,True,,official_nit_table,T6_22701_14._RAMB_Degana_Tungsten_Lithium_and_Associated_Mineral_Block.pdf,2a4515d188c7f86d16739416b2617e86a432ea0c8a5ac1fb6c4b9a040abb3d2a,336645,5,T6_NIT.pdf,0bad31c6486f3f50f5e68f95883a0264aa6ce2196d89847e25dd5f387f6f64ba,238409,3,"14. RAMB Degana Tungsten, Lithium and Associated Mineral Block",https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22681_GoI%20MoM%20-%20Tranche%20VI%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,"https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22701_14.%20RAMB%20Degana%20Tungsten,%20Lithium%20and%20Associated%20Mineral%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-","https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22701_14.%20RAMB%20Degana%20Tungsten,%20Lithium%20and%20Associated%20Mineral%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-",
T6-O11,6,11,Nimbli Block,Rajasthan,Jaisalmer,CL,269.7,"[""Rock phosphate""]",True,Polygon,4,269.6928394044876,0.0026550224369309523,utm_transform_from_pypdf_text,accepted,True,,mbs_text_reconciled_to_official_nit,T6_22700_13._Nimbli_Block_Summary.pdf,4de49f629abdb19e217f7b98475c918425996e6c9f5fa2d3ca6e5e3e7b20f5f3,475365,5,T6_NIT.pdf,0bad31c6486f3f50f5e68f95883a0264aa6ce2196d89847e25dd5f387f6f64ba,238409,3,13. Nimbli Block Summary,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22681_GoI%20MoM%20-%20Tranche%20VI%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22700_13.%20Nimbli%20Block%20Summary.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22700_13.%20Nimbli%20Block%20Summary.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,
T6-O12,6,12,Bhatikhera Block,Rajasthan,Balotra,ML,133.9847,"[""Rare-earth elements"",""Zirconium""]",True,Polygon,4,133.87336914522945,0.08309221483539325,pypdf_text,accepted,True,,mbs_text_reconciled_to_official_nit,T6_22699_12._Bhatikhera_Block_Summary.pdf,4d68a9b168ebb62d640e029a8b81c443cc8e5e8c2bc920f33885fa7c5b2ce021,392081,5,T6_NIT.pdf,0bad31c6486f3f50f5e68f95883a0264aa6ce2196d89847e25dd5f387f6f64ba,238409,3,12. Bhatikhera Block Summary,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22681_GoI%20MoM%20-%20Tranche%20VI%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22699_12.%20Bhatikhera%20Block%20Summary.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22699_12.%20Bhatikhera%20Block%20Summary.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,
T6-O13,6,13,Shergarh-Sherawala- Ramsara-Dalmirkhera Block,Punjab,Fazilka,CL,4592.95,"[""Halite"",""Potash""]",True,Polygon,4,4595.697542994124,0.059820877521509275,pypdf_text,accepted,True,,mbs_text_reconciled_to_official_nit,T6_22698_11._Shergarh-Sherawala-_Ramsara-Dalmirkhera_Block_Summary.pdf,7923c620906938dda7a37ef44850c81e8cd26ad8493b9aa6dfc6a7d86f092a28,581234,5,T6_NIT.pdf,0bad31c6486f3f50f5e68f95883a0264aa6ce2196d89847e25dd5f387f6f64ba,238409,3,11. Shergarh-Sherawala- Ramsara-Dalmirkhera Block Summary,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22681_GoI%20MoM%20-%20Tranche%20VI%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22698_11.%20Shergarh-Sherawala-%20Ramsara-Dalmirkhera%20Block%20Summary.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22698_11.%20Shergarh-Sherawala-%20Ramsara-Dalmirkhera%20Block%20Summary.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,
T6-O14,6,14,"Larambha Graphite, Manganese and Associated Mineral Block",Odisha,Balangir,CL,256.58,"[""Associated minerals"",""Cobalt"",""Graphite"",""Manganese"",""Vanadium""]",True,Polygon,4,256.8665561698906,0.11168297212979043,pypdf_text,accepted,True,,mbs_text_reconciled_to_official_nit,T6_22697_10._Larambha_Block_Summary.pdf,6c0ece1c7e6ed78a2fd80a32b5ea6514c29d2e85affa000c3b5b24f1de0da314,399909,5,T6_NIT.pdf,0bad31c6486f3f50f5e68f95883a0264aa6ce2196d89847e25dd5f387f6f64ba,238409,3,10. Larambha Block Summary,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22681_GoI%20MoM%20-%20Tranche%20VI%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22697_10.%20Larambha%20Block%20Summary.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22697_10.%20Larambha%20Block%20Summary.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,
T6-O15,6,15,"Kanaital Graphite, Manganese and Associated Mineral Block",Odisha,Balangir,CL,425.87,"[""Associated minerals"",""Cobalt"",""Graphite"",""Manganese"",""Vanadium""]",True,Polygon,4,425.6603667725742,0.049224699421372135,pypdf_text,accepted,True,,mbs_text_reconciled_to_official_nit,T6_22696_9._Kanaital_Block_Summary.pdf,7e9fee242cfe92e0003c1f15abb7c840acd1b66ff3c9ffe8be6fd34316c44962,402154,5,T6_NIT.pdf,0bad31c6486f3f50f5e68f95883a0264aa6ce2196d89847e25dd5f387f6f64ba,238409,3,9. Kanaital Block Summary,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22681_GoI%20MoM%20-%20Tranche%20VI%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22696_9.%20Kanaital%20Block%20Summary.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22696_9.%20Kanaital%20Block%20Summary.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,
T6-O16,6,16,"Bharatbahal Graphite, Manganese and Associated Mineral Block",Odisha,Balangir,CL,201.31,"[""Associated minerals"",""Graphite"",""Manganese"",""Vanadium""]",True,Polygon,4,201.20242689279615,0.0534365442371705,pypdf_text,accepted,True,,mbs_text_reconciled_to_official_nit,T6_22695_8._Bharatbahal_Block_Summary.pdf,88e98486bf7fdf76b3edb4be025ff23cc2b6d2fc8cfcb21141fdf86e49e0ff36,455917,5,T6_NIT.pdf,0bad31c6486f3f50f5e68f95883a0264aa6ce2196d89847e25dd5f387f6f64ba,238409,3,8. Bharatbahal Block Summary,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22681_GoI%20MoM%20-%20Tranche%20VI%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22695_8.%20Bharatbahal%20Block%20Summary.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22695_8.%20Bharatbahal%20Block%20Summary.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,
T6-O17,6,17,Kawalapur Block,Maharashtra,Nagpur,CL,398.23,"[""Rare-earth elements"",""Rare metals""]",True,Polygon,4,398.2450074620247,0.00376854130143341,pypdf_text,accepted,True,,mbs_text_reconciled_to_official_nit,T6_22693_7._Kawalapur_Block_Summary.pdf,c020472d926be4891af02022642f94030e2fb6bce2b3c090e3286d9225183e0c,470969,5,T6_NIT.pdf,0bad31c6486f3f50f5e68f95883a0264aa6ce2196d89847e25dd5f387f6f64ba,238409,3,7. Kawalapur Block Summary,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22681_GoI%20MoM%20-%20Tranche%20VI%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22693_7.%20Kawalapur%20Block%20Summary.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22693_7.%20Kawalapur%20Block%20Summary.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,
T6-O18,6,18,Gundlupet Block,Karnataka,Chamrajnagar,ML,314.21,"[""Rare-earth elements"",""Yttrium""]",True,Polygon,4,313.31685283403397,0.2842516679819272,pypdf_text,accepted,True,,mbs_text_reconciled_to_official_nit,T6_22692_6._Gundlupet_Block_Summary.pdf,8f695e69f4ba150bb46b28be6c69e7d0d63b943aed1bbdac6f6338183167e33e,490073,5,T6_NIT.pdf,0bad31c6486f3f50f5e68f95883a0264aa6ce2196d89847e25dd5f387f6f64ba,238409,3,6. Gundlupet Block Summary,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22681_GoI%20MoM%20-%20Tranche%20VI%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22692_6.%20Gundlupet%20Block%20Summary.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22692_6.%20Gundlupet%20Block%20Summary.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,
T6-O19,6,19,"Siskari Pat Titanium, Bauxite and Associated Mineral Block",Jharkhand,Lohardaga,CL,27.87,"[""Aluminous Laterite"",""Associated minerals"",""Bauxite"",""Gallium"",""Titanium"",""Vanadium""]",True,Polygon,20,27.715870566306634,0.5530299020214091,pypdf_text,accepted,True,,mbs_text_reconciled_to_official_nit,T6_22691_5._Siskaripat_Block_Summary.pdf,1c98a5df5855b147d09c696513d2451c40e4a460f4f0fb6d89c30d4806a7e388,476967,5,T6_NIT.pdf,0bad31c6486f3f50f5e68f95883a0264aa6ce2196d89847e25dd5f387f6f64ba,238409,3,5. Siskaripat Block Summary,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22681_GoI%20MoM%20-%20Tranche%20VI%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22691_5.%20Siskaripat%20Block%20Summary.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22691_5.%20Siskaripat%20Block%20Summary.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,
T6-O20,6,20,Chittalnar-Kumakoleng Tin Ore Block,Chhattisgarh,Sukma and Bastar,CL,950.07,"[""Associated minerals"",""Tin""]",True,Polygon,8,950.6068114817523,0.05650230843540351,pypdf_text,accepted,True,,mbs_text_reconciled_to_official_nit,T6_22690_4._Chittalnar-Kumakoleng_Tin_Ore_Block_Summary.pdf,53379f932fe95fbd3bff06ac147b7e2bfb6e3d98c1e5bc029906aea9c02a770f,397798,5,T6_NIT.pdf,0bad31c6486f3f50f5e68f95883a0264aa6ce2196d89847e25dd5f387f6f64ba,238409,3,4. Chittalnar-Kumakoleng Tin Ore Block Summary,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22681_GoI%20MoM%20-%20Tranche%20VI%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22690_4.%20Chittalnar-Kumakoleng%20Tin%20Ore%20Block%20Summary.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22690_4.%20Chittalnar-Kumakoleng%20Tin%20Ore%20Block%20Summary.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,
T6-O21,6,21,Sito Sikhe Vanadium Graphite Block,Arunachal Pradesh,Keyi Panyor (Earlier Lower Subansiri),CL,96.56,"[""Graphite"",""Vanadium""]",True,Polygon,4,96.61354589600563,0.05545349627757903,pypdf_text,accepted,True,,mbs_text_reconciled_to_official_nit,T6_22689_3._Sito_Sikhe_Vanadium_Graphite_Block_Summary.pdf,ed36e8b98c642c3d32cf848532e1f948dbe63e7de8fcc736ac2e90570e8a80cc,496593,5,T6_NIT.pdf,0bad31c6486f3f50f5e68f95883a0264aa6ce2196d89847e25dd5f387f6f64ba,238409,3,3. Sito Sikhe Vanadium Graphite Block Summary,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22681_GoI%20MoM%20-%20Tranche%20VI%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22689_3.%20Sito%20Sikhe%20Vanadium%20%20Graphite%20Block%20Summary.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22689_3.%20Sito%20Sikhe%20Vanadium%20%20Graphite%20Block%20Summary.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,
T6-O22,6,22,Pakro Vanadium Graphite Block,Arunachal Pradesh,Pakke Kessang,CL,155.46,"[""Graphite"",""Vanadium""]",True,Polygon,4,155.57962726428508,0.07695051092568604,pypdf_text,accepted,True,,mbs_text_reconciled_to_official_nit,T6_22688_2._Pakro_Vanadium_Graphite_Block_Summary.pdf,6b3b4a01a7501aca0fd94f832db265cd44f1c58def3ebda00f9815d5b7c4d7f5,504058,5,T6_NIT.pdf,0bad31c6486f3f50f5e68f95883a0264aa6ce2196d89847e25dd5f387f6f64ba,238409,3,2. Pakro Vanadium Graphite Block Summary,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22681_GoI%20MoM%20-%20Tranche%20VI%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22688_2.%20Pakro%20Vanadium%20%20Graphite%20Block%20Summary.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22688_2.%20Pakro%20Vanadium%20%20Graphite%20Block%20Summary.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,
T6-O23,6,23,Laxmipuram Cobalt and Manganese Block,Andhra Pradesh,Vizianagaram,CL,105.77,"[""Cobalt"",""Manganese""]",True,Polygon,4,105.66448494343757,0.09975896432109724,pypdf_text,accepted,True,,mbs_text_reconciled_to_official_nit,T6_22687_1._Laxmipuram_Cobalt_and_Manganese_Block_Summary.pdf,7a5c2a09ead157a32d9bd49f2e89334295b3268809b8070b1a6ffdc593bc2684,333191,5,T6_NIT.pdf,0bad31c6486f3f50f5e68f95883a0264aa6ce2196d89847e25dd5f387f6f64ba,238409,3,1. Laxmipuram Cobalt and Manganese Block Summary,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22681_GoI%20MoM%20-%20Tranche%20VI%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22687_1.%20Laxmipuram%20Cobalt%20and%20Manganese%20Block%20Summary.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22687_1.%20Laxmipuram%20Cobalt%20and%20Manganese%20Block%20Summary.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,
T7-O01,7,1,Nawara-Nawadih Glauconite Block,Bihar,Rohtas,CL,1012.57,"[""Glauconite""]",True,Polygon,5,1011.2697095014333,0.12841487487943648,pypdf_text,accepted,True,,mbs_text_reconciled_to_official_nit,T7_26241_MBS_Nawara-Nawadih_final_revised.pdf,c08cacc0e324977635511e57bba73644304bdd976742edeffa6fc9b0069d9208,443700,5,T7_NIT.pdf,7fa28fb3b6986f2e9ed8d6b5724afb7048af4b43e574edbf7a2dc887db9a938c,286112,4,MBS Nawara-Nawadih final revised,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=25649_GoI%20MoM%20-%20Tranche%20VII%20-%20NIT_N.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=26241_MBS%20Nawara-Nawadih%20final%20revised.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=26241_MBS%20Nawara-Nawadih%20final%20revised.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,
T7-O02,7,2,Kathyur Phosphate Block,Uttarakhand,Dehradun,CL,881.28,"[""Rock phosphate""]",True,Polygon,4,880.3551186446548,0.10494750310289332,pypdf_text,accepted,True,,mbs_text_reconciled_to_official_nit,T7_25668_19_Kathyur_Phosphate_Block.pdf,f959703e5109d86cd9a497f76541f45bca834e764b410ffe06b990579db48e6a,332996,6,T7_NIT.pdf,7fa28fb3b6986f2e9ed8d6b5724afb7048af4b43e574edbf7a2dc887db9a938c,286112,4,19 Kathyur Phosphate Block,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=25649_GoI%20MoM%20-%20Tranche%20VII%20-%20NIT_N.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=25668_19%20Kathyur%20Phosphate%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=25668_19%20Kathyur%20Phosphate%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,
T7-O03,7,3,Parvathapur Vanadium Titanium and Aluminous Laterite Block,Telangana,Sangareddy,CL,335.5,"[""Aluminous Laterite"",""Titanium"",""Vanadium""]",True,Polygon,4,335.1563759169057,0.10242148527401253,pypdf_text,accepted,True,Validated against the undivided Andhra Pradesh boundary in the 2011 Census layer.,mbs_text_reconciled_to_official_nit,T7_25667_18_Parvathapur_Vanadium_Titanium_and_Aluminous_Laterite_Block.pdf,4b473028d59e582b7ab13d73daf63e7c1ea3d1d735835d7790e399bc467acdea,496784,5,T7_NIT.pdf,7fa28fb3b6986f2e9ed8d6b5724afb7048af4b43e574edbf7a2dc887db9a938c,286112,4,18 Parvathapur Vanadium Titanium and Aluminous Laterite Block,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=25649_GoI%20MoM%20-%20Tranche%20VII%20-%20NIT_N.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=25667_18%20Parvathapur%20Vanadium%20Titanium%20and%20Aluminous%20Laterite%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=25667_18%20Parvathapur%20Vanadium%20Titanium%20and%20Aluminous%20Laterite%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,
T7-O04,7,4,Govindpur Vanadium Titanium and Aluminous Laterite Block,Telangana,Sangareddy,CL,371.52,"[""Aluminous Laterite"",""Bauxite"",""Titanium"",""Vanadium""]",True,Polygon,4,371.1293683806367,0.10514416972525353,pypdf_text,accepted,True,Validated against the undivided Andhra Pradesh boundary in the 2011 Census layer.,mbs_text_reconciled_to_official_nit,T7_25666_17_Govindpur_Vanadium_Titanium_and_Aluminous_Laterite_Block.pdf,927f6ce827591412aab6792b54aef71cd3acd7208d9d3957c89ada548d6b3373,488434,5,T7_NIT.pdf,7fa28fb3b6986f2e9ed8d6b5724afb7048af4b43e574edbf7a2dc887db9a938c,286112,4,17 Govindpur Vanadium Titanium and Aluminous Laterite Block,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=25649_GoI%20MoM%20-%20Tranche%20VII%20-%20NIT_N.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=25666_17%20Govindpur%20Vanadium%20Titanium%20and%20Aluminous%20Laterite%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=25666_17%20Govindpur%20Vanadium%20Titanium%20and%20Aluminous%20Laterite%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,
T7-O05,7,5,"RAMB Degana Tungsten, Lithium and Associated Mineral Block",Rajasthan,Nagaur,ML,154.74,"[""Associated minerals"",""Lithium"",""Rubidium"",""Tin"",""Tungsten""]",True,Polygon,21,155.38476352645364,0.41667540807395,pypdf_text,accepted,True,,official_nit_table,T7_25665_16_RAMB_Degana_Tungsten_Lithium_and_Associated_Mineral_Block.pdf,2a4515d188c7f86d16739416b2617e86a432ea0c8a5ac1fb6c4b9a040abb3d2a,336645,5,T7_NIT.pdf,7fa28fb3b6986f2e9ed8d6b5724afb7048af4b43e574edbf7a2dc887db9a938c,286112,4,"16 RAMB Degana Tungsten, Lithium and Associated Mineral Block",https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=25649_GoI%20MoM%20-%20Tranche%20VII%20-%20NIT_N.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,"https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=25665_16%20RAMB%20Degana%20Tungsten,%20Lithium%20and%20Associated%20Mineral%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-","https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=25665_16%20RAMB%20Degana%20Tungsten,%20Lithium%20and%20Associated%20Mineral%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-",
